case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G04_R0367,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.75,0.1,0.2,4.0,32.915330000000004,32.41458323397435
G04_R0368,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.75,0.2,0.2,4.0,67.435816,66.6173433949055
G04_R0369,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.75,0.3,0.2,4.0,124.0948,122.86556520375126
G04_R0370,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.7,0.1,0.2,4.0,33.027996,32.49283390110236
G04_R0371,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.7,0.2,0.2,4.0,67.764374,66.86070745954096
G04_R0372,G04,LOGO,holdout_G04,G04,100,50,1e-05,0.7,0.3,0.2,4.0,124.744258,123.33240475641858
G04_R0373,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.85,0.1,0.2,4.0,105.067714,105.24234475909608
G04_R0374,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.85,0.2,0.2,4.0,330.747791,330.03121884595333
G04_R0375,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.85,0.3,0.2,4.0,700.9853019999999,699.8486655597316
G04_R0376,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.8,0.1,0.2,4.0,105.377614,105.48603986632595
G04_R0377,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.8,0.2,0.2,4.0,331.557661,330.6660498642565
G04_R0378,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.8,0.3,0.2,4.0,702.485146,700.9799292442138
G04_R0379,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.75,0.1,0.2,4.0,105.737506,105.90549150510331
G04_R0380,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.75,0.2,0.2,4.0,332.477521,331.793062453864
G04_R0381,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.75,0.3,0.2,4.0,704.214978,703.0632636182469
G04_R0382,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.7,0.1,0.2,4.0,106.127391,106.20054596303213
G04_R0383,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.7,0.2,0.2,4.0,333.53736999999995,332.5525868988646
G04_R0384,G04,LOGO,holdout_G04,G04,100,50,1e-06,0.7,0.3,0.2,4.0,706.214795,704.549067799803
G04_R0385,G04,LOGO,holdout_G04,G04,250,3,0.001,0.85,0.1,0.2,4.0,55.44657,53.86906479791524
G04_R0386,G04,LOGO,holdout_G04,G04,250,3,0.001,0.85,0.2,0.2,4.0,81.625957,80.2071493439347
G04_R0387,G04,LOGO,holdout_G04,G04,250,3,0.001,0.85,0.3,0.2,4.0,123.026142,122.4886102049567
G04_R0388,G04,LOGO,holdout_G04,G04,250,3,0.001,0.8,0.1,0.2,4.0,55.781194,54.11570249091473
G04_R0389,G04,LOGO,holdout_G04,G04,250,3,0.001,0.8,0.2,0.2,4.0,82.277829,80.71261828624873
G04_R0390,G04,LOGO,holdout_G04,G04,250,3,0.001,0.8,0.3,0.2,4.0,124.264264,123.41132039749829
G04_R0391,G04,LOGO,holdout_G04,G04,250,3,0.001,0.75,0.1,0.2,4.0,56.139635,54.53930344232143
G04_R0392,G04,LOGO,holdout_G04,G04,250,3,0.001,0.75,0.2,0.2,4.0,82.977583,81.53877344587436
G04_R0393,G04,LOGO,holdout_G04,G04,250,3,0.001,0.75,0.3,0.2,4.0,125.592298,125.0100893136657
G04_R0394,G04,LOGO,holdout_G04,G04,250,3,0.001,0.7,0.1,0.2,4.0,56.524884,54.829460866250265
G04_R0395,G04,LOGO,holdout_G04,G04,250,3,0.001,0.7,0.2,0.2,4.0,83.734167,82.08141944420935
G04_R0396,G04,LOGO,holdout_G04,G04,250,3,0.001,0.7,0.3,0.2,4.0,127.040237,126.10583217484611
G04_R0397,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.85,0.1,0.2,4.0,68.24374399999999,66.14849041800943
G04_R0398,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.85,0.2,0.2,4.0,107.570681,104.48969234871356
G04_R0399,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.85,0.3,0.2,4.0,173.60053499999998,169.25466282807704
G04_R0400,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.8,0.1,0.2,4.0,68.463213,66.31888194263134
G04_R0401,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.8,0.2,0.2,4.0,108.119634,104.92778951033712
G04_R0402,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.8,0.3,0.2,4.0,174.73209300000002,170.0679428274363
G04_R0403,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.75,0.1,0.2,4.0,68.70152999999999,66.60417710710966
G04_R0404,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.75,0.2,0.2,4.0,108.738563,105.6462994910206
G04_R0405,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.75,0.3,0.2,4.0,175.993844,171.62942097129243
G04_R0406,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.7,0.1,0.2,4.0,68.962672,66.79605934821132
G04_R0407,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.7,0.2,0.2,4.0,109.427351,106.1663949381064
G04_R0408,G04,LOGO,holdout_G04,G04,250,3,0.0001,0.7,0.3,0.2,4.0,177.42581,172.66656539796134
G04_R0409,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.85,0.1,0.2,4.0,95.451029,93.23027692834756
G04_R0410,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.85,0.2,0.2,4.0,192.29868,188.8319700542341
G04_R0411,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.85,0.3,0.2,4.0,350.77374,345.2709324647301
G04_R0412,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.8,0.1,0.2,4.0,95.856438,93.53451890751302
G04_R0413,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.8,0.2,0.2,4.0,193.57792,189.7666487999848
G04_R0414,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.8,0.3,0.2,4.0,353.39302,347.2168056522337
G04_R0415,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.75,0.1,0.2,4.0,96.318771,94.10672604224744
G04_R0416,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.75,0.2,0.2,4.0,195.05709,191.5597231352288
G04_R0417,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.75,0.3,0.2,4.0,356.42226,350.9652825772334
G04_R0418,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.7,0.1,0.2,4.0,96.853032,94.4993154208205
G04_R0419,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.7,0.2,0.2,4.0,196.78619,192.8576858094806
G04_R0420,G04,LOGO,holdout_G04,G04,250,3,1e-05,0.7,0.3,0.2,4.0,359.95146,353.58219611910994
G04_R0421,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.85,0.1,0.2,4.0,280.450627,279.9352530824772
G04_R0422,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.85,0.2,0.2,4.0,866.40768,863.3042003328972
G04_R0423,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.85,0.3,0.2,4.0,1826.2476,1821.3416392790875
G04_R0424,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.8,0.1,0.2,4.0,281.6604,280.8558046457915
G04_R0425,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.8,0.2,0.2,4.0,870.40739,866.4104248150243
G04_R0426,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.8,0.3,0.2,4.0,1834.24727,1827.265874844113
G04_R0427,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.75,0.1,0.2,4.0,283.070156,282.641567012862
G04_R0428,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.75,0.2,0.2,4.0,875.21708,872.3056546589718
G04_R0429,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.75,0.3,0.2,4.0,1843.74692,1838.9211929634128
G04_R0430,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.7,0.1,0.2,4.0,284.77989,283.9797920931488
G04_R0431,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.7,0.2,0.2,4.0,880.91675,876.4173759054008
G04_R0432,G04,LOGO,holdout_G04,G04,250,3,1e-06,0.7,0.3,0.2,4.0,1854.84654,1847.1154648446336
G04_R0433,G04,LOGO,holdout_G04,G04,250,6,0.001,0.85,0.1,0.2,4.0,55.44657,53.86836565322774
G04_R0434,G04,LOGO,holdout_G04,G04,250,6,0.001,0.85,0.2,0.2,4.0,81.625957,80.20702765867773
G04_R0435,G04,LOGO,holdout_G04,G04,250,6,0.001,0.85,0.3,0.2,4.0,123.026142,122.48858461776916
G04_R0436,G04,LOGO,holdout_G04,G04,250,6,0.001,0.8,0.1,0.2,4.0,55.781194,54.11500334622723
G04_R0437,G04,LOGO,holdout_G04,G04,250,6,0.001,0.8,0.2,0.2,4.0,82.277829,80.71138946099174
G04_R0438,G04,LOGO,holdout_G04,G04,250,6,0.001,0.8,0.3,0.2,4.0,124.264264,123.41129481031076
G04_R0439,G04,LOGO,holdout_G04,G04,250,6,0.001,0.75,0.1,0.2,4.0,56.139635,54.53864381752975
G04_R0440,G04,LOGO,holdout_G04,G04,250,6,0.001,0.75,0.2,0.2,4.0,82.977583,81.5390856858674
G04_R0441,G04,LOGO,holdout_G04,G04,250,6,0.001,0.75,0.3,0.2,4.0,125.592298,125.00722462345732
G04_R0442,G04,LOGO,holdout_G04,G04,250,6,0.001,0.7,0.1,0.2,4.0,56.524884,54.82880124145859
G04_R0443,G04,LOGO,holdout_G04,G04,250,6,0.001,0.7,0.2,0.2,4.0,83.734167,82.08087194670242
G04_R0444,G04,LOGO,holdout_G04,G04,250,6,0.001,0.7,0.3,0.2,4.0,127.040237,126.10296748463774
G04_R0445,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.85,0.1,0.2,4.0,68.24374399999999,66.14871153043802
G04_R0446,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.85,0.2,0.2,4.0,107.570681,104.48832905252604
G04_R0447,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.85,0.3,0.2,4.0,173.60053499999998,169.25357645205327
G04_R0448,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.8,0.1,0.2,4.0,68.463213,66.31910305505993
G04_R0449,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.8,0.2,0.2,4.0,108.119634,104.92642621414956
G04_R0450,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.8,0.3,0.2,4.0,174.73209300000002,170.0668564514125
G04_R0451,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.75,0.1,0.2,4.0,68.70152999999999,66.60470210309924
G04_R0452,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.75,0.2,0.2,4.0,108.738563,105.64697426120809
G04_R0453,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.75,0.3,0.2,4.0,175.993844,171.6318908941704
G04_R0454,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.7,0.1,0.2,4.0,68.962672,66.7965843442009
G04_R0455,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.7,0.2,0.2,4.0,109.427351,106.16706970829388
G04_R0456,G04,LOGO,holdout_G04,G04,250,6,0.0001,0.7,0.3,0.2,4.0,177.42581,172.66903532083933
G04_R0457,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.85,0.1,0.2,4.0,95.451029,93.23053549781189
G04_R0458,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.85,0.2,0.2,4.0,192.29868,188.8304808026092
G04_R0459,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.85,0.3,0.2,4.0,350.77374,345.26458599181336
G04_R0460,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.8,0.1,0.2,4.0,95.856438,93.53477747697734
G04_R0461,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.8,0.2,0.2,4.0,193.57792,189.76623406835984
G04_R0462,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.8,0.3,0.2,4.0,353.39302,347.210459179317
G04_R0463,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.75,0.1,0.2,4.0,96.318771,94.10761817918792
G04_R0464,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.75,0.2,0.2,4.0,195.05709,191.55842038206217
G04_R0465,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.75,0.3,0.2,4.0,356.42226,350.9483053066083
G04_R0466,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.7,0.1,0.2,4.0,96.853032,94.50025582942764
G04_R0467,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.7,0.2,0.2,4.0,196.78619,192.856383056314
G04_R0468,G04,LOGO,holdout_G04,G04,250,6,1e-05,0.7,0.3,0.2,4.0,359.95146,353.5652592472348
G04_R0469,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.85,0.1,0.2,4.0,280.450627,279.933349987123
G04_R0470,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.85,0.2,0.2,4.0,866.40768,863.2838682703975
G04_R0471,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.85,0.3,0.2,4.0,1826.2476,1821.345252297569
G04_R0472,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.8,0.1,0.2,4.0,281.6604,280.85545130418734
G04_R0473,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.8,0.2,0.2,4.0,870.40739,866.388084535858
G04_R0474,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.8,0.3,0.2,4.0,1834.24727,1827.2694878625948
G04_R0475,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.75,0.1,0.2,4.0,283.070156,282.641830755862
G04_R0476,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.75,0.2,0.2,4.0,875.21708,872.2971040777219
G04_R0477,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.75,0.3,0.2,4.0,1843.74692,1838.9777995271631
G04_R0478,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.7,0.1,0.2,4.0,284.77989,283.9800558361487
G04_R0479,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.7,0.2,0.2,4.0,880.91675,876.4088253241509
G04_R0480,G04,LOGO,holdout_G04,G04,250,6,1e-06,0.7,0.3,0.2,4.0,1854.84654,1847.1720714083835
G04_R0481,G04,LOGO,holdout_G04,G04,250,20,0.001,0.85,0.1,0.2,4.0,55.44657,53.87029140400897
G04_R0482,G04,LOGO,holdout_G04,G04,250,20,0.001,0.85,0.2,0.2,4.0,81.625957,80.21039706276109
G04_R0483,G04,LOGO,holdout_G04,G04,250,20,0.001,0.85,0.3,0.2,4.0,123.026142,122.49035649143582
G04_R0484,G04,LOGO,holdout_G04,G04,250,20,0.001,0.8,0.1,0.2,4.0,55.781194,54.11669628825846
G04_R0485,G04,LOGO,holdout_G04,G04,250,20,0.001,0.8,0.2,0.2,4.0,82.277829,80.71475886507511
G04_R0486,G04,LOGO,holdout_G04,G04,250,20,0.001,0.8,0.3,0.2,4.0,124.264264,123.41348171303991
G04_R0487,G04,LOGO,holdout_G04,G04,250,20,0.001,0.75,0.1,0.2,4.0,56.139635,54.53715818444642
G04_R0488,G04,LOGO,holdout_G04,G04,250,20,0.001,0.75,0.2,0.2,4.0,82.977583,81.53761673174243
G04_R0489,G04,LOGO,holdout_G04,G04,250,20,0.001,0.75,0.3,0.2,4.0,125.592298,124.99622160092062
G04_R0490,G04,LOGO,holdout_G04,G04,250,20,0.001,0.7,0.1,0.2,4.0,56.524884,54.827388868375245
G04_R0491,G04,LOGO,holdout_G04,G04,250,20,0.001,0.7,0.2,0.2,4.0,83.734167,82.0796895717441
G04_R0492,G04,LOGO,holdout_G04,G04,250,20,0.001,0.7,0.3,0.2,4.0,127.040237,126.09132539260104
G04_R0493,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.85,0.1,0.2,4.0,68.24374399999999,66.14845834945397
G04_R0494,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.85,0.2,0.2,4.0,107.570681,104.48773893357956
G04_R0495,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.85,0.3,0.2,4.0,173.60053499999998,169.24494738743576
G04_R0496,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.8,0.1,0.2,4.0,68.463213,66.31940289022171
G04_R0497,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.8,0.2,0.2,4.0,108.119634,104.92643450203646
G04_R0498,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.8,0.3,0.2,4.0,174.73209300000002,170.05822738679498
G04_R0499,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.75,0.1,0.2,4.0,68.70152999999999,66.60371277660965
G04_R0500,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.75,0.2,0.2,4.0,108.738563,105.65068982082416
G04_R0501,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.75,0.3,0.2,4.0,175.993844,171.63374536242335
G04_R0502,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.7,0.1,0.2,4.0,68.962672,66.79547188123219
G04_R0503,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.7,0.2,0.2,4.0,109.427351,106.17039575957664
G04_R0504,G04,LOGO,holdout_G04,G04,250,20,0.0001,0.7,0.3,0.2,4.0,177.42581,172.67194870982144
G04_R0505,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.85,0.1,0.2,4.0,95.451029,93.2315407032077
G04_R0506,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.85,0.2,0.2,4.0,192.29868,188.82890807510023
G04_R0507,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.85,0.3,0.2,4.0,350.77374,345.2447757047003
G04_R0508,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.8,0.1,0.2,4.0,95.856438,93.53611602362317
G04_R0509,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.8,0.2,0.2,4.0,193.58792,189.7646613408509
G04_R0510,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.8,0.3,0.2,4.0,353.39302,347.1925359984539
G04_R0511,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.75,0.1,0.2,4.0,96.318771,94.10821237319384
G04_R0512,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.75,0.2,0.2,4.0,195.06709,191.5571805699388
G04_R0513,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.75,0.3,0.2,4.0,356.42226,350.9707551939596
G04_R0514,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.7,0.1,0.2,4.0,96.853032,94.50085002343356
G04_R0515,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.7,0.2,0.2,4.0,196.79619,192.85384886369064
G04_R0516,G04,LOGO,holdout_G04,G04,250,20,1e-05,0.7,0.3,0.2,4.0,359.95146,353.58770913458613
G04_R0517,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.85,0.1,0.2,4.0,280.450627,279.9388456663245
G04_R0518,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.85,0.2,0.2,4.0,866.40768,863.2674812171239
G04_R0519,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.85,0.3,0.2,4.0,1826.2476,1821.345490366884
G04_R0520,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.8,0.1,0.2,4.0,281.6604,280.8609469833888
G04_R0521,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.8,0.2,0.2,4.0,870.40739,866.3676810492511
G04_R0522,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.8,0.3,0.2,4.0,1834.24727,1827.26457609691
G04_R0523,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.75,0.1,0.2,4.0,283.070156,282.6498862330563
G04_R0524,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.75,0.2,0.2,4.0,875.21708,872.2975865326323
G04_R0525,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.75,0.3,0.2,4.0,1843.74692,1838.9581334950483
G04_R0526,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.7,0.1,0.2,4.0,284.77989,283.9881113133431
G04_R0527,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.7,0.2,0.2,4.0,880.91675,876.4097994061448
G04_R0528,G04,LOGO,holdout_G04,G04,250,20,1e-06,0.7,0.3,0.2,4.0,1854.84654,1847.1602384429357
G04_R0529,G04,LOGO,holdout_G04,G04,250,50,0.001,0.85,0.1,0.2,4.0,55.44657,53.87168290557148
G04_R0530,G04,LOGO,holdout_G04,G04,250,50,0.001,0.85,0.2,0.2,4.0,81.625957,80.20684728007362
G04_R0531,G04,LOGO,holdout_G04,G04,250,50,0.001,0.85,0.3,0.2,4.0,123.026142,122.48545329747756
G04_R0532,G04,LOGO,holdout_G04,G04,250,50,0.001,0.8,0.1,0.2,4.0,55.781194,54.11808778982097
G04_R0533,G04,LOGO,holdout_G04,G04,250,50,0.001,0.8,0.2,0.2,4.0,82.277829,80.7124203353043
G04_R0534,G04,LOGO,holdout_G04,G04,250,50,0.001,0.8,0.3,0.2,4.0,124.264264,123.40940857720666
G04_R0535,G04,LOGO,holdout_G04,G04,250,50,0.001,0.75,0.1,0.2,4.0,56.139635,54.5369020948214
G04_R0536,G04,LOGO,holdout_G04,G04,250,50,0.001,0.75,0.2,0.2,4.0,82.977583,81.53792962247161
G04_R0537,G04,LOGO,holdout_G04,G04,250,50,0.001,0.75,0.3,0.2,4.0,125.592298,124.99281097312894
G04_R0538,G04,LOGO,holdout_G04,G04,250,50,0.001,0.7,0.1,0.2,4.0,56.524884,54.82713277875024
G04_R0539,G04,LOGO,holdout_G04,G04,250,50,0.001,0.7,0.2,0.2,4.0,83.734167,82.08000246247327
G04_R0540,G04,LOGO,holdout_G04,G04,250,50,0.001,0.7,0.3,0.2,4.0,127.040237,126.0889798806427
G04_R0541,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.85,0.1,0.2,4.0,68.24374399999999,66.14798229039145
G04_R0542,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.85,0.2,0.2,4.0,107.570681,104.49039933307958
G04_R0543,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.85,0.3,0.2,4.0,173.60053499999998,169.24201906431074
G04_R0544,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.8,0.1,0.2,4.0,68.463212,66.31892683115917
G04_R0545,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.8,0.2,0.2,4.0,108.119634,104.9302871359115
G04_R0546,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.8,0.3,0.2,4.0,174.73209300000002,170.05675574283666
G04_R0547,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.75,0.1,0.2,4.0,68.70152999999999,66.60380463781797
G04_R0548,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.75,0.2,0.2,4.0,108.738564,105.65575401388668
G04_R0549,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.75,0.3,0.2,4.0,175.993844,171.6323589049859
G04_R0550,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.7,0.1,0.2,4.0,68.962672,66.7955637424405
G04_R0551,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.7,0.2,0.2,4.0,109.427351,106.17507918763916
G04_R0552,G04,LOGO,holdout_G04,G04,250,50,0.0001,0.7,0.3,0.2,4.0,177.42581,172.6718676357173
G04_R0553,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.85,0.1,0.2,4.0,95.452035,93.23309074682226
G04_R0554,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.85,0.2,0.2,4.0,192.29868,188.82802012653775
G04_R0555,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.85,0.3,0.2,4.0,350.77374,345.240228755742
G04_R0556,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.8,0.1,0.2,4.0,95.857438,93.5373327259877
G04_R0557,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.8,0.2,0.2,4.0,193.58792,189.7661806306218
G04_R0558,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.8,0.3,0.2,4.0,353.39302,347.1901886432456
G04_R0559,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.75,0.1,0.2,4.0,96.320771,94.10865682819386
G04_R0560,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.75,0.2,0.2,4.0,195.06709,191.5623674304805
G04_R0561,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.75,0.3,0.2,4.0,356.42226,350.9496809033345
G04_R0562,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.7,0.1,0.2,4.0,96.856032,94.50129447843358
G04_R0563,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.7,0.2,0.2,4.0,196.79619,192.8577913299823
G04_R0564,G04,LOGO,holdout_G04,G04,250,50,1e-05,0.7,0.3,0.2,4.0,359.95146,353.5717254200027
G04_R0565,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.85,0.1,0.2,4.0,280.450627,279.93518788424115
G04_R0566,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.85,0.2,0.2,4.0,866.40768,863.2619713794155
G04_R0567,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.85,0.3,0.2,4.0,1826.2476,1821.3844205226876
G04_R0568,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.8,0.1,0.2,4.0,281.6604,280.8574100013055
G04_R0569,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.8,0.2,0.2,4.0,870.40739,866.3621712115425
G04_R0570,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.8,0.3,0.2,4.0,1834.24727,1827.3035062527133
G04_R0571,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.75,0.1,0.2,4.0,283.070156,282.6455123343778
G04_R0572,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.75,0.2,0.2,4.0,875.21708,872.3094384022155
G04_R0573,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.75,0.3,0.2,4.0,1843.74692,1839.007211134424
G04_R0574,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.7,0.1,0.2,4.0,284.77989,283.98321244466456
G04_R0575,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.7,0.2,0.2,4.0,880.91675,876.4279175684361
G04_R0576,G04,LOGO,holdout_G04,G04,250,50,1e-06,0.7,0.3,0.2,4.0,1854.84654,1847.1996705791855
G04_R0577,G04,LOGO,holdout_G04,G04,500,3,0.001,0.85,0.1,0.2,4.0,142.093539,137.07088857865108
G04_R0578,G04,LOGO,holdout_G04,G04,500,3,0.001,0.85,0.2,0.2,4.0,210.148251,207.37249516345548
G04_R0579,G04,LOGO,holdout_G04,G04,500,3,0.001,0.85,0.3,0.2,4.0,316.99584,318.68648239874807
G04_R0580,G04,LOGO,holdout_G04,G04,500,3,0.001,0.8,0.1,0.2,4.0,143.07872999999998,137.78083350641143
G04_R0581,G04,LOGO,holdout_G04,G04,500,3,0.001,0.8,0.2,0.2,4.0,212.074008,208.89142347075156
G04_R0582,G04,LOGO,holdout_G04,G04,500,3,0.001,0.8,0.3,0.2,4.0,320.55223,321.51033968410906
G04_R0583,G04,LOGO,holdout_G04,G04,500,3,0.001,0.75,0.1,0.2,4.0,144.123571,138.99558091134216
G04_R0584,G04,LOGO,holdout_G04,G04,500,3,0.001,0.75,0.2,0.2,4.0,214.15956,211.3471188944172
G04_R0585,G04,LOGO,holdout_G04,G04,500,3,0.001,0.75,0.3,0.2,4.0,324.39831000000004,326.4047246666628
G04_R0586,G04,LOGO,holdout_G04,G04,500,3,0.001,0.7,0.1,0.2,4.0,145.24804,139.77196021612838
