case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,pct_error
G04_R0045,G04,test,25,3,1e-06,0.75,0.3,0.2,4.0,8.6216,8.647664655129258,0.302318074710696
G04_R0046,G04,train,25,3,1e-06,0.7,0.1,0.2,4.0,7.0392,7.042364116071435,0.044949938507715
G04_R0047,G04,train,25,3,1e-06,0.7,0.2,0.2,4.0,7.7152,7.728470472916674,0.1720042632293933
G04_R0048,G04,test,25,3,1e-06,0.7,0.3,0.2,4.0,8.622,8.648459473284017,0.306883243841537
G04_R0049,G04,train,25,6,0.001,0.85,0.1,0.2,4.0,7.299,7.31086648199405,0.1625768186607685
G04_R0050,G04,train,25,6,0.001,0.85,0.2,0.2,4.0,7.891,7.901843723462289,0.1374188754567061
G04_R0051,G04,test,25,6,0.001,0.85,0.3,0.2,4.0,8.5768,8.600386759127003,0.2750065190630879
G04_R0052,G04,train,25,6,0.001,0.8,0.1,0.2,4.0,7.3042,7.312347648759914,0.1115474488638641
G04_R0053,G04,train,25,6,0.001,0.8,0.2,0.2,4.0,7.8984,7.904114026091256,0.072344096161963
G04_R0054,G04,train,25,6,0.001,0.8,0.3,0.2,4.0,8.5854,8.597889671897557,0.1454757133919989
G04_R0055,G04,train,25,6,0.001,0.75,0.1,0.2,4.0,7.3096,7.318106536706344,0.1163748591762179
G04_R0056,G04,train,25,6,0.001,0.75,0.2,0.2,4.0,7.9062,7.914439212481955,0.1042120422194638
G04_R0057,G04,train,25,6,0.001,0.75,0.3,0.2,4.0,8.5947,8.607523469963029,0.1492020659595961
G04_R0058,G04,train,25,6,0.001,0.7,0.1,0.2,4.0,7.3154,7.323483212896821,0.1104958429726484
G04_R0059,G04,train,25,6,0.001,0.7,0.2,0.2,4.0,7.9145,7.920966956746039,0.0817102374886408
G04_R0060,G04,train,25,6,0.001,0.7,0.3,0.2,4.0,8.6045,8.611060049305555,0.076239750195311
G04_R0061,G04,train,25,6,0.0001,0.85,0.1,0.2,4.0,7.6201,7.63332932380953,0.1736108949952131
G04_R0062,G04,train,25,6,0.0001,0.85,0.2,0.2,4.0,8.3118,8.325672454811505,0.1669007292223707
G04_R0063,G04,train,25,6,0.0001,0.85,0.3,0.2,4.0,9.205,9.225286842956317,0.2203893857285907
G04_R0064,G04,train,25,6,0.0001,0.8,0.1,0.2,4.0,7.6232,7.634769364136914,0.1517651922672121
G04_R0065,G04,train,25,6,0.0001,0.8,0.2,0.2,4.0,8.3156,8.325911226537695,0.123998587446426
G04_R0066,G04,test,25,6,0.0001,0.8,0.3,0.2,4.0,9.2099,9.22804070451386,0.1969696143699662
G04_R0067,G04,test,25,6,0.0001,0.75,0.1,0.2,4.0,7.6263,7.637816882886901,0.1510153401636661
G04_R0068,G04,train,25,6,0.0001,0.75,0.2,0.2,4.0,8.3196,8.32754686116072,0.0955197504774277
G04_R0069,G04,test,25,6,0.0001,0.75,0.3,0.2,4.0,9.2149,9.22747659141862,0.1364810406908376
G04_R0070,G04,train,25,6,0.0001,0.7,0.1,0.2,4.0,7.6296,7.636093333630946,0.0851071305303795
G04_R0071,G04,train,25,6,0.0001,0.7,0.2,0.2,4.0,8.3237,8.328612078422623,0.0590131602847555
G04_R0072,G04,train,25,6,0.0001,0.7,0.3,0.2,4.0,9.2202,9.228375834573392,0.0886730718790408
G04_R0073,G04,train,25,6,1e-05,0.85,0.1,0.2,4.0,7.708,7.712372630803567,0.0567284743586761
G04_R0074,G04,test,25,6,1e-05,0.85,0.2,0.2,4.0,8.4314,8.438203690773793,0.0806946743576795
G04_R0075,G04,test,25,6,1e-05,0.85,0.3,0.2,4.0,9.3798,9.400221301736092,0.2177157480553189
G04_R0076,G04,train,25,6,1e-05,0.8,0.1,0.2,4.0,7.709,7.71334726026785,0.0563920128142436
G04_R0077,G04,test,25,6,1e-05,0.8,0.2,0.2,4.0,8.4327,8.4390708111607,0.0755488889762463
G04_R0078,G04,train,25,6,1e-05,0.8,0.3,0.2,4.0,9.3815,9.399755301736093,0.194588303960883
G04_R0079,G04,train,25,6,1e-05,0.75,0.1,0.2,4.0,7.7101,7.713541821626989,0.0446404278412619
G04_R0080,G04,train,25,6,1e-05,0.75,0.2,0.2,4.0,8.4341,8.43933553258928,0.0620757708502191
G04_R0081,G04,test,25,6,1e-05,0.75,0.3,0.2,4.0,9.3833,9.402913225942426,0.209022688632201
G04_R0082,G04,train,25,6,1e-05,0.7,0.1,0.2,4.0,7.7112,7.7143190546627025,0.0404483694198397
G04_R0083,G04,train,25,6,1e-05,0.7,0.2,0.2,4.0,8.4355,8.440519315462655,0.0595022875070343
G04_R0084,G04,test,25,6,1e-05,0.7,0.3,0.2,4.0,9.3852,9.40293746537695,0.1889940052098147
G04_R0085,G04,train,25,6,1e-06,0.85,0.1,0.2,4.0,7.7359,7.74016397593345,0.0551193259148955
G04_R0086,G04,train,25,6,1e-06,0.85,0.2,0.2,4.0,8.4679,8.472992270607854,0.0601361684461764
G04_R0087,G04,train,25,6,1e-06,0.85,0.3,0.2,4.0,9.4307,9.43368251795633,0.0316256264787305
G04_R0088,G04,train,25,6,1e-06,0.8,0.1,0.2,4.0,7.7361,7.741706801131862,0.072475809928278
G04_R0089,G04,test,25,6,1e-06,0.8,0.2,0.2,4.0,8.4681,8.473444616292374,0.0631147045072033
G04_R0090,G04,train,25,6,1e-06,0.8,0.3,0.2,4.0,9.431,9.433325280158712,0.0246557115757928
G04_R0091,G04,train,25,6,1e-06,0.75,0.1,0.2,4.0,7.7363,7.739714251280666,0.0441328707607752
G04_R0092,G04,train,25,6,1e-06,0.75,0.2,0.2,4.0,8.4684,8.472256286557522,0.0455373690132914
G04_R0093,G04,train,25,6,1e-06,0.75,0.3,0.2,4.0,9.4314,9.434388502380935,0.0316867313541686
G04_R0094,G04,train,25,6,1e-06,0.7,0.1,0.2,4.0,7.7366,7.741870310854081,0.0681217958028149
G04_R0095,G04,train,25,6,1e-06,0.7,0.2,0.2,4.0,8.4687,8.472779721081332,0.0481741126894607
G04_R0096,G04,train,25,6,1e-06,0.7,0.3,0.2,4.0,9.4317,9.43454863348213,0.030202757531844
G04_R0097,G04,train,25,20,0.001,0.85,0.1,0.2,4.0,9.5331,9.54756359615801,0.1517197570361275
G04_R0098,G04,train,25,20,0.001,0.85,0.2,0.2,4.0,10.246,10.258262628652616,0.11968210670129
G04_R0099,G04,test,25,20,0.001,0.85,0.3,0.2,4.0,11.075,11.116160726190468,0.3716544125550264
G04_R0100,G04,train,25,20,0.001,0.8,0.1,0.2,4.0,9.5394,9.548149563866348,0.0917202745072781
G04_R0101,G04,train,25,20,0.001,0.8,0.2,0.2,4.0,10.255,10.261934554743886,0.0676212066688026
G04_R0102,G04,train,25,20,0.001,0.8,0.3,0.2,4.0,11.085,11.11296706249999,0.2522964591789759
G04_R0103,G04,train,25,20,0.001,0.75,0.1,0.2,4.0,9.5459,9.555900597794915,0.104763278422313
G04_R0104,G04,train,25,20,0.001,0.75,0.2,0.2,4.0,10.264,10.27530309045817,0.1101236404732129
G04_R0105,G04,train,25,20,0.001,0.75,0.3,0.2,4.0,11.096,11.104887205357109,0.0800937757489973
G04_R0106,G04,test,25,20,0.001,0.7,0.1,0.2,4.0,9.5527,9.569450683788784,0.1753502547843422
G04_R0107,G04,train,25,20,0.001,0.7,0.2,0.2,4.0,10.274,10.28339204861112,0.0914156960397343
G04_R0108,G04,train,25,20,0.001,0.7,0.3,0.2,4.0,11.108,11.108414452380966,0.0037311161412109
G04_R0109,G04,train,25,20,0.0001,0.85,0.1,0.2,4.0,9.8986,9.908781264033188,0.1028555960760868
G04_R0110,G04,train,25,20,0.0001,0.85,0.2,0.2,4.0,10.71,10.724501509119378,0.1354015790791501
G04_R0111,G04,train,25,20,0.0001,0.85,0.3,0.2,4.0,11.745,11.742394803075369,-0.0221813275830747
G04_R0112,G04,train,25,20,0.0001,0.8,0.1,0.2,4.0,9.9021,9.908164665620491,0.0612462570615381
G04_R0113,G04,train,25,20,0.0001,0.8,0.2,0.2,4.0,10.714,10.725767711500328,0.1098349029338048
G04_R0114,G04,train,25,20,0.0001,0.8,0.3,0.2,4.0,11.751,11.744397491567431,-0.0561867792746833
G04_R0115,G04,train,25,20,0.0001,0.75,0.1,0.2,4.0,9.9058,9.911073094191924,0.0532323910428851
G04_R0116,G04,train,25,20,0.0001,0.75,0.2,0.2,4.0,10.719,10.727769853365391,0.0818159657187397
G04_R0117,G04,test,25,20,0.0001,0.75,0.3,0.2,4.0,11.757,11.747690625495997,-0.0791815471974543
G04_R0118,G04,train,25,20,0.0001,0.7,0.1,0.2,4.0,9.9096,9.913792087346684,0.0423032952559568
G04_R0119,G04,test,25,20,0.0001,0.7,0.2,0.2,4.0,10.724,10.729355969932849,0.0499437703547809
G04_R0120,G04,test,25,20,0.0001,0.7,0.3,0.2,4.0,11.763,11.74858263839282,-0.1225653456361443
G04_R0121,G04,train,25,20,1e-05,0.85,0.1,0.2,4.0,9.9981,10.002387739980186,0.0428855480559834
G04_R0122,G04,train,25,20,1e-05,0.85,0.2,0.2,4.0,10.842,10.844770329861117,0.0255518341737166
G04_R0123,G04,test,25,20,1e-05,0.85,0.3,0.2,4.0,11.931,11.931911294642852,0.0076380407581314
G04_R0124,G04,train,25,20,1e-05,0.8,0.1,0.2,4.0,9.9993,10.00263711865082,0.0333735226547945
G04_R0125,G04,train,25,20,1e-05,0.8,0.2,0.2,4.0,10.843,10.844666121527782,0.0153658722473649
G04_R0126,G04,train,25,20,1e-05,0.8,0.3,0.2,4.0,11.933,11.934101979166655,0.0092347202435039
G04_R0127,G04,train,25,20,1e-05,0.75,0.1,0.2,4.0,10.001,10.003136592162734,0.0213637852488249
G04_R0128,G04,train,25,20,1e-05,0.75,0.2,0.2,4.0,10.845,10.845476853670633,0.0043969909694041
G04_R0129,G04,train,25,20,1e-05,0.75,0.3,0.2,4.0,11.935,11.935134273809508,0.0011250423921876
G04_R0130,G04,train,25,20,1e-05,0.7,0.1,0.2,4.0,10.002,10.003233281150823,0.0123303454391387
G04_R0131,G04,train,25,20,1e-05,0.7,0.2,0.2,4.0,10.847,10.845775871527763,-0.0112854104566635
G04_R0132,G04,train,25,20,1e-05,0.7,0.3,0.2,4.0,11.937,11.934549410714276,-0.0205293565026709
G04_R0133,G04,test,25,20,1e-06,0.85,0.1,0.2,4.0,10.03,10.034568187003924,0.0455452343362338
G04_R0134,G04,test,25,20,1e-06,0.85,0.2,0.2,4.0,10.883,10.884379512400733,0.0126758467401765
G04_R0135,G04,train,25,20,1e-06,0.85,0.3,0.2,4.0,11.986,11.980017392399288,-0.0499132955173731
G04_R0136,G04,train,25,20,1e-06,0.8,0.1,0.2,4.0,10.03,10.034586103670588,0.0457238651105515
G04_R0137,G04,train,25,20,1e-06,0.8,0.2,0.2,4.0,10.883,10.884474595734066,0.0135495335299687
G04_R0138,G04,test,25,20,1e-06,0.8,0.3,0.2,4.0,11.986,11.980697350732626,-0.0442403576453733
G04_R0139,G04,train,25,20,1e-06,0.75,0.1,0.2,4.0,10.03,10.03445614533725,0.0444281688659114
G04_R0140,G04,train,25,20,1e-06,0.75,0.2,0.2,4.0,10.883,10.884573757936437,0.0144606995905162
G04_R0141,G04,train,25,20,1e-06,0.75,0.3,0.2,4.0,11.987,11.981463454899291,-0.0461879127447132
G04_R0142,G04,train,25,20,1e-06,0.7,0.1,0.2,4.0,10.031,10.034668329861056,0.0365699318219035
G04_R0143,G04,train,25,20,1e-06,0.7,0.2,0.2,4.0,10.883,10.884353903769773,0.0124405381767308
G04_R0144,G04,test,25,20,1e-06,0.7,0.3,0.2,4.0,11.987,11.98154262156596,-0.0455274750483128
G04_R0145,G04,train,25,50,0.001,0.85,0.1,0.2,4.0,12.367,12.3829188625992,0.1287204867728646
G04_R0146,G04,train,25,50,0.001,0.85,0.2,0.2,4.0,13.26,13.278262267812067,0.1377244933036774
G04_R0147,G04,train,25,50,0.001,0.85,0.3,0.2,4.0,14.292,14.307978279265884,0.1117987634053006
G04_R0148,G04,train,25,50,0.001,0.8,0.1,0.2,4.0,12.375,12.385365114087303,0.0837584976751928
G04_R0149,G04,train,25,50,0.001,0.8,0.2,0.2,4.0,13.272,13.2814678124549,0.0713367424269181
G04_R0150,G04,train,25,50,0.001,0.8,0.3,0.2,4.0,14.306,14.307259227678578,0.0088020947754733
G04_R0151,G04,train,25,50,0.001,0.75,0.1,0.2,4.0,12.383,12.390963497519849,0.0643099210195244
G04_R0152,G04,train,25,50,0.001,0.75,0.2,0.2,4.0,13.283,13.297989860073976,0.1128499591506166
G04_R0153,G04,test,25,50,0.001,0.75,0.3,0.2,4.0,14.32,14.316840710813484,-0.0220620753248245
G04_R0154,G04,test,25,50,0.001,0.7,0.1,0.2,4.0,12.392,12.40689255605158,0.1201787931857759
G04_R0155,G04,test,25,50,0.001,0.7,0.2,0.2,4.0,13.296,13.312574546085877,0.1246581384316882
G04_R0156,G04,train,25,50,0.001,0.7,0.3,0.2,4.0,14.335,14.33629985912698,0.0090677302196066
G04_R0157,G04,test,25,50,0.0001,0.85,0.1,0.2,4.0,12.821,12.850426992063516,0.2295218162663976
G04_R0158,G04,train,25,50,0.0001,0.85,0.2,0.2,4.0,13.832,13.845111768849227,0.0947930078746974
G04_R0159,G04,train,25,50,0.0001,0.85,0.3,0.2,4.0,15.108,15.12432175193901,0.1080338359743857
G04_R0160,G04,test,25,50,0.0001,0.8,0.1,0.2,4.0,12.826,12.8492595605159,0.1813469555270531
G04_R0161,G04,train,25,50,0.0001,0.8,0.2,0.2,4.0,13.838,13.8528759186508,0.1075004961034949
G04_R0162,G04,train,25,50,0.0001,0.8,0.3,0.2,4.0,15.115,15.132389937950933,0.1150508630561085
G04_R0163,G04,train,25,50,0.0001,0.75,0.1,0.2,4.0,12.83,12.846054586309569,0.1251331746653678
G04_R0164,G04,train,25,50,0.0001,0.75,0.2,0.2,4.0,13.843,13.861414625992069,0.1330248211519685
G04_R0165,G04,train,25,50,0.0001,0.75,0.3,0.2,4.0,15.122,15.140680819940505,0.1235340559483061
G04_R0166,G04,train,25,50,0.0001,0.7,0.1,0.2,4.0,12.835,12.84572095982147,0.0835290987259016
G04_R0167,G04,test,25,50,0.0001,0.7,0.2,0.2,4.0,13.849,13.864554780753974,0.1123169958406622
G04_R0168,G04,train,25,50,0.0001,0.7,0.3,0.2,4.0,15.129,15.139822529761927,0.0715349974349233
G04_R0169,G04,train,25,50,1e-05,0.85,0.1,0.2,4.0,12.945,12.95557225883838,0.0816705974382376
G04_R0170,G04,train,25,50,1e-05,0.85,0.2,0.2,4.0,13.994,13.996865321067776,0.020475354207351
G04_R0171,G04,train,25,50,1e-05,0.85,0.3,0.2,4.0,15.333,15.33873648205268,0.0374126527925343
G04_R0172,G04,train,25,50,1e-05,0.8,0.1,0.2,4.0,12.946,12.959065224612209,0.1009209378356939
G04_R0173,G04,train,25,50,1e-05,0.8,0.2,0.2,4.0,13.996,13.997087189123322,0.0077678559825772
G04_R0174,G04,train,25,50,1e-05,0.8,0.3,0.2,4.0,15.335,15.340252508342362,0.0342517661712467
G04_R0175,G04,test,25,50,1e-05,0.75,0.1,0.2,4.0,12.948,12.961733488501109,0.1060664851800003
G04_R0176,G04,train,25,50,1e-05,0.75,0.2,0.2,4.0,13.998,13.9975362261904,-0.0033131433747634
G04_R0177,G04,train,25,50,1e-05,0.75,0.3,0.2,4.0,15.338,15.338134518849175,0.000877029920315
G04_R0178,G04,train,25,50,1e-05,0.7,0.1,0.2,4.0,12.95,12.95967453711223,0.0747068502874954
G04_R0179,G04,train,25,50,1e-05,0.7,0.2,0.2,4.0,14.0,13.997627392857064,-0.0169471938781156
G04_R0180,G04,train,25,50,1e-05,0.7,0.3,0.2,4.0,15.34,15.339415855158682,-0.0038079846239734
G04_R0181,G04,train,25,50,1e-06,0.85,0.1,0.2,4.0,12.984,12.991223713383826,0.0556355004915776
G04_R0182,G04,train,25,50,1e-06,0.85,0.2,0.2,4.0,14.044,14.045021601866878,0.0072742941247353
G04_R0183,G04,train,25,50,1e-06,0.85,0.3,0.2,4.0,15.399,15.404187893849157,0.033689810047119
G04_R0184,G04,train,25,50,1e-06,0.8,0.1,0.2,4.0,12.985,12.99069409334414,0.0438513157038091
G04_R0185,G04,train,25,50,1e-06,0.8,0.2,0.2,4.0,14.044,14.044669124188308,0.0047644843941034
G04_R0186,G04,train,25,50,1e-06,0.8,0.3,0.2,4.0,15.4,15.403842170138835,0.0249491567456827
G04_R0187,G04,train,25,50,1e-06,0.75,0.1,0.2,4.0,12.985,12.989138645923507,0.0318725138506703
G04_R0188,G04,train,25,50,1e-06,0.75,0.2,0.2,4.0,14.045,14.0446116455177,-0.0027650728536878
G04_R0189,G04,train,25,50,1e-06,0.75,0.3,0.2,4.0,15.4,15.402267858134882,0.0147263515252081
G04_R0190,G04,train,25,50,1e-06,0.7,0.1,0.2,4.0,12.985,12.9913664316378,0.0490291231251378
G04_R0191,G04,train,25,50,1e-06,0.7,0.2,0.2,4.0,14.045,14.044665993731982,-0.0023781151158256
G04_R0192,G04,train,25,50,1e-06,0.7,0.3,0.2,4.0,15.401,15.40512012301584,0.026752308394529
G04_R0193,G04,test,100,3,0.001,0.85,0.1,0.2,4.0,8.3007,8.354459205158744,0.6476466461713201
G04_R0194,G04,train,100,3,0.001,0.85,0.2,0.2,4.0,8.9837,8.99333104518851,0.1072057747755328
G04_R0195,G04,test,100,3,0.001,0.85,0.3,0.2,4.0,9.8306,9.869911088631856,0.3998849371539406
G04_R0196,G04,train,100,3,0.001,0.8,0.1,0.2,4.0,8.3088,8.355135950992079,0.5576732018110784
G04_R0197,G04,train,100,3,0.001,0.8,0.2,0.2,4.0,8.9951,9.00543159033641,0.1148579819725166
G04_R0198,G04,train,100,3,0.001,0.8,0.3,0.2,4.0,9.8452,9.871073495774716,0.2628031505171678
G04_R0199,G04,train,100,3,0.001,0.75,0.1,0.2,4.0,8.3173,8.359079518998032,0.5023206929896976
G04_R0200,G04,train,100,3,0.001,0.75,0.2,0.2,4.0,9.0071,9.006656406705453,-0.0049249291619563
G04_R0201,G04,train,100,3,0.001,0.75,0.3,0.2,4.0,9.8607,9.882039172123024,0.2164062604381484
G04_R0202,G04,test,100,3,0.001,0.7,0.1,0.2,4.0,8.3263,8.359081691617078,0.3937125928332899
G04_R0203,G04,train,100,3,0.001,0.7,0.2,0.2,4.0,9.0198,9.001528740038792,-0.2025683492007415
G04_R0204,G04,train,100,3,0.001,0.7,0.3,0.2,4.0,9.8769,9.893119540999267,0.1642169202813437
G04_R0205,G04,train,100,3,0.0001,0.85,0.1,0.2,4.0,8.5739,8.585072288009552,0.1303057886090622
G04_R0206,G04,train,100,3,0.0001,0.85,0.2,0.2,4.0,9.3115,9.329776504216266,0.1962788403185884
G04_R0207,G04,test,100,3,0.0001,0.85,0.3,0.2,4.0,10.288,10.348472776740598,0.5877991518331835
G04_R0208,G04,train,100,3,0.0001,0.8,0.1,0.2,4.0,8.5773,8.585023252592883,0.0900429341737361
G04_R0209,G04,train,100,3,0.0001,0.8,0.2,0.2,4.0,9.3161,9.329835357787694,0.1474367792068923
G04_R0210,G04,train,100,3,0.0001,0.8,0.3,0.2,4.0,10.294,10.348015505907266,0.5247280542769186
G04_R0211,G04,train,100,3,0.0001,0.75,0.1,0.2,4.0,8.5809,8.586385149021439,0.0639227705886204
G04_R0212,G04,train,100,3,0.0001,0.75,0.2,0.2,4.0,9.3209,9.331953456597232,0.1185878680946213
G04_R0213,G04,train,100,3,0.0001,0.75,0.3,0.2,4.0,10.3,10.351717943407255,0.5021159554102383
G04_R0214,G04,train,100,3,0.0001,0.7,0.1,0.2,4.0,8.5846,8.585850698128583,0.0145690903313274
G04_R0215,G04,train,100,3,0.0001,0.7,0.2,0.2,4.0,9.326,9.332965049751992,0.0746842135105293
G04_R0216,G04,test,100,3,0.0001,0.7,0.3,0.2,4.0,10.307,10.352949642812018,0.4458100592996719
G04_R0217,G04,test,100,3,1e-05,0.85,0.1,0.2,4.0,8.6512,8.660936755555564,0.1125480344410598
G04_R0218,G04,test,100,3,1e-05,0.85,0.2,0.2,4.0,9.4057,9.413056105112952,0.0782090127577182
G04_R0219,G04,train,100,3,1e-05,0.85,0.3,0.2,4.0,10.418,10.440732127074345,0.2182004902509451
G04_R0220,G04,train,100,3,1e-05,0.8,0.1,0.2,4.0,8.6523,8.660999411805564,0.1005445003705822
G04_R0221,G04,train,100,3,1e-05,0.8,0.2,0.2,4.0,9.4074,9.41297094380343,0.0592187406023855
G04_R0222,G04,test,100,3,1e-05,0.8,0.3,0.2,4.0,10.42,10.442389500586245,0.2148704470848667
G04_R0223,G04,test,100,3,1e-05,0.75,0.1,0.2,4.0,8.6535,8.660781828769847,0.0841489428537375
G04_R0224,G04,train,100,3,1e-05,0.75,0.2,0.2,4.0,9.4091,9.413204503327238,0.0436226985284198
G04_R0225,G04,train,100,3,1e-05,0.75,0.3,0.2,4.0,10.422,10.440109887490983,0.1737659517461584
G04_R0226,G04,train,100,3,1e-05,0.7,0.1,0.2,4.0,8.6547,8.659227979960338,0.0523181619274863
G04_R0227,G04,train,100,3,1e-05,0.7,0.2,0.2,4.0,9.4109,9.412750325946286,0.0196615195814012
G04_R0228,G04,test,100,3,1e-05,0.7,0.3,0.2,4.0,10.425,10.440776202967175,0.1513304840976133
G04_R0229,G04,train,100,3,1e-06,0.85,0.1,0.2,4.0,8.6772,8.671719012067094,-0.0631653982034024
G04_R0230,G04,train,100,3,1e-06,0.85,0.2,0.2,4.0,9.4355,9.433968674498772,-0.0162294049199928
G04_R0231,G04,train,100,3,1e-06,0.85,0.3,0.2,4.0,10.457,10.45494292072511,-0.0196717918608711
G04_R0232,G04,train,100,3,1e-06,0.8,0.1,0.2,4.0,8.6774,8.671781668317093,-0.0647467177139124
G04_R0233,G04,train,100,3,1e-06,0.8,0.2,0.2,4.0,9.4357,9.434028463189254,-0.0177150270859283
G04_R0234,G04,train,100,3,1e-06,0.8,0.3,0.2,4.0,10.458,10.456281307629864,-0.0164342357060134
G04_R0235,G04,train,100,3,1e-06,0.75,0.1,0.2,4.0,8.6776,8.671653839745662,-0.0685230968739926
G04_R0236,G04,train,100,3,1e-06,0.75,0.2,0.2,4.0,9.4361,9.43362344652258,-0.0262455196258863
G04_R0237,G04,train,100,3,1e-06,0.75,0.3,0.2,4.0,10.458,10.453867280844117,-0.0395172992530458
G04_R0238,G04,train,100,3,1e-06,0.7,0.1,0.2,4.0,8.6778,8.670152699269487,-0.0881248787770275
G04_R0239,G04,train,100,3,1e-06,0.7,0.2,0.2,4.0,9.4364,9.433110717058296,-0.0348573920319654
G04_R0240,G04,train,100,3,1e-06,0.7,0.3,0.2,4.0,10.459,10.454328429653645,-0.0446655545114745
G04_R0241,G04,train,100,6,0.001,0.85,0.1,0.2,4.0,9.9089,9.976651822371055,0.6837471603412874
G04_R0242,G04,train,100,6,0.001,0.85,0.2,0.2,4.0,10.687,10.71590091468251,0.2704305668804268
G04_R0243,G04,train,100,6,0.001,0.85,0.3,0.2,4.0,11.625,11.64997522767856,0.2148406682026664
G04_R0244,G04,test,100,6,0.001,0.8,0.1,0.2,4.0,9.9182,9.982173284573427,0.6450090195138924
G04_R0245,G04,train,100,6,0.001,0.8,0.2,0.2,4.0,10.7,10.716851462301554,0.1574903018836852
G04_R0246,G04,train,100,6,0.001,0.8,0.3,0.2,4.0,11.641,11.64932383184523,0.0715044398696837
G04_R0247,G04,test,100,6,0.001,0.75,0.1,0.2,4.0,9.9279,9.98198852266867,0.5448133308017924
G04_R0248,G04,train,100,6,0.001,0.75,0.2,0.2,4.0,10.713,10.724389255952351,0.106312479719519
G04_R0249,G04,train,100,6,0.001,0.75,0.3,0.2,4.0,11.659,11.664534200036066,0.0474671930359805
G04_R0250,G04,train,100,6,0.001,0.7,0.1,0.2,4.0,9.9382,9.982951350049625,0.4502963318269186
G04_R0251,G04,train,100,6,0.001,0.7,0.2,0.2,4.0,10.727,10.72521317261902,-0.0166572889063175
G04_R0252,G04,train,100,6,0.001,0.7,0.3,0.2,4.0,11.677,11.672919145472536,-0.0349477993274298
G04_R0253,G04,train,100,6,0.0001,0.85,0.1,0.2,4.0,10.22,10.234939214673489,0.146176268820821
G04_R0254,G04,train,100,6,0.0001,0.85,0.2,0.2,4.0,11.072,11.08184135565478,0.0888850763618141
G04_R0255,G04,train,100,6,0.0001,0.85,0.3,0.2,4.0,12.165,12.187423010371576,0.1843239652410642
G04_R0256,G04,train,100,6,0.0001,0.8,0.1,0.2,4.0,10.224,10.235326750090156,0.1107858968129471
G04_R0257,G04,train,100,6,0.0001,0.8,0.2,0.2,4.0,11.078,11.08222166517859,0.0381085500865741
G04_R0258,G04,train,100,6,0.0001,0.8,0.3,0.2,4.0,12.171,12.189144205312052,0.1490773585740947
G04_R0259,G04,train,100,6,0.0001,0.75,0.1,0.2,4.0,10.228,10.236363934613964,0.0817748789007051
G04_R0260,G04,train,100,6,0.0001,0.75,0.2,0.2,4.0,11.084,11.082903644345254,-0.0098913357519415
G04_R0261,G04,train,100,6,0.0001,0.75,0.3,0.2,4.0,12.177,12.193465239538254,0.1352158950337053
G04_R0262,G04,train,100,6,0.0001,0.7,0.1,0.2,4.0,10.232,10.236322392947296,0.0422438716506838
G04_R0263,G04,test,100,6,0.0001,0.7,0.2,0.2,4.0,11.09,11.082903644345254,-0.0639887795738992
G04_R0264,G04,test,100,6,0.0001,0.7,0.3,0.2,4.0,12.184,12.194046475649364,0.0824563004708315
G04_R0265,G04,train,100,6,1e-05,0.85,0.1,0.2,4.0,10.307,10.315745344246077,0.0848485907254905
G04_R0266,G04,train,100,6,1e-05,0.85,0.2,0.2,4.0,11.091,11.092400938988083,0.0126313135703344
G04_R0267,G04,train,100,6,1e-05,0.85,0.3,0.2,4.0,12.33,12.318138575622289,-0.0961997110925492
G04_R0268,G04,train,100,6,1e-05,0.8,0.1,0.2,4.0,10.309,10.31601009424608,0.0679997501802353
G04_R0269,G04,train,100,6,1e-05,0.8,0.2,0.2,4.0,11.092,11.092630831845227,0.0056872687092193
G04_R0270,G04,train,100,6,1e-05,0.8,0.3,0.2,4.0,12.332,12.338674107548693,0.0541202363662848
G04_R0271,G04,test,100,6,1e-05,0.75,0.1,0.2,4.0,10.31,10.315599060515911,0.0543070855083648
G04_R0272,G04,train,100,6,1e-05,0.75,0.2,0.2,4.0,11.094,11.093333311011891,-0.0060094554543733
G04_R0273,G04,train,100,6,1e-05,0.75,0.3,0.2,4.0,12.334,12.337732723620114,0.0302636907743987
G04_R0274,G04,train,100,6,1e-05,0.7,0.1,0.2,4.0,10.311,10.315351873015912,0.0422061198323494
G04_R0275,G04,test,100,6,1e-05,0.7,0.2,0.2,4.0,11.096,11.093333311011891,-0.0240328856174192
G04_R0276,G04,train,100,6,1e-05,0.7,0.3,0.2,4.0,12.337,12.337667931953444,0.0054140549034949
G04_R0277,G04,train,100,6,1e-06,0.85,0.1,0.2,4.0,10.337,10.333250264881078,-0.0362748874810998
G04_R0278,G04,train,100,6,1e-06,0.85,0.2,0.2,4.0,11.121,11.118340998015883,-0.0239097381900504
G04_R0279,G04,train,100,6,1e-06,0.85,0.3,0.2,4.0,12.248,12.320138790900064,0.5889842496739416
G04_R0280,G04,train,100,6,1e-06,0.8,0.1,0.2,4.0,10.337,10.333716398809656,-0.0317655140789901
G04_R0281,G04,train,100,6,1e-06,0.8,0.2,0.2,4.0,11.121,11.118312120039691,-0.0241694088688712
G04_R0282,G04,train,100,6,1e-06,0.8,0.3,0.2,4.0,12.382,12.341041626397894,-0.3307896430472098
G04_R0283,G04,test,100,6,1e-06,0.75,0.1,0.2,4.0,10.337,10.334013240079488,-0.0288938755974869
