case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G03_R0428,G03,train,250,3,1e-06,0.75,0.2,0.1,5.0,849.88929,850.0757974631247,0.1865074631247125,0.1865074631247125
G03_R0429,G03,train,250,3,1e-06,0.75,0.3,0.1,5.0,1799.35429,1799.2975360010837,-0.0567539989165197,0.0567539989165197
G03_R0430,G03,test,250,3,1e-06,0.7,0.1,0.1,5.0,271.12169500000005,271.24300800981115,0.1213130098111037,0.1213130098111037
G03_R0431,G03,train,250,3,1e-06,0.7,0.2,0.1,5.0,855.49894,855.404634595385,-0.0943054046149427,0.0943054046149427
G03_R0432,G03,train,250,3,1e-06,0.7,0.3,0.1,5.0,1810.35386,1810.4966903043637,0.1428303043635423,0.1428303043635423
G03_R0433,G03,train,250,6,0.001,0.85,0.1,0.1,5.0,45.389368000000005,45.45196096884498,0.0625929688449744,0.0625929688449744
G03_R0434,G03,train,250,6,0.001,0.85,0.2,0.1,5.0,65.975935,66.05893677811143,0.0830017781114236,0.0830017781114236
G03_R0435,G03,train,250,6,0.001,0.85,0.3,0.1,5.0,97.245975,97.27423280720863,0.0282578072086323,0.0282578072086323
G03_R0436,G03,train,250,6,0.001,0.8,0.1,0.1,5.0,45.652172,45.65359289784581,0.0014208978458114,0.0014208978458114
G03_R0437,G03,test,250,6,0.001,0.8,0.2,0.1,5.0,66.472482,66.57497404579895,0.1024920457989537,0.1024920457989537
G03_R0438,G03,test,250,6,0.001,0.8,0.3,0.1,5.0,98.151361,98.1387035442231,-0.012657455776889,0.012657455776889
G03_R0439,G03,test,250,6,0.001,0.75,0.1,0.1,5.0,45.932809000000006,46.02522874825755,0.0924197482575408,0.0924197482575408
G03_R0440,G03,train,250,6,0.001,0.75,0.2,0.1,5.0,67.00683400000001,67.05699104598483,0.0501570459848181,0.0501570459848181
G03_R0441,G03,train,250,6,0.001,0.75,0.3,0.1,5.0,99.133571,99.15549957166222,0.0219285716622152,0.0219285716622152
G03_R0442,G03,train,250,6,0.001,0.7,0.1,0.1,5.0,46.234263,46.20141601671528,-0.0328469832847204,0.0328469832847204
G03_R0443,G03,train,250,6,0.001,0.7,0.2,0.1,5.0,67.58697000000001,67.6094257356212,0.0224557356211931,0.0224557356211931
G03_R0444,G03,train,250,6,0.001,0.7,0.3,0.1,5.0,100.211552,100.21674910896378,0.0051971089637845,0.0051971089637845
G03_R0445,G03,train,250,6,0.0001,0.85,0.1,0.1,5.0,56.037237,56.09932430673578,0.0620873067357834,0.0620873067357834
G03_R0446,G03,train,250,6,0.0001,0.85,0.2,0.1,5.0,87.449253,87.54945446537344,0.1002014653734448,0.1002014653734448
G03_R0447,G03,train,250,6,0.0001,0.85,0.3,0.1,5.0,137.26742199999998,137.41866501388012,0.1512430138801335,0.1512430138801335
G03_R0448,G03,test,250,6,0.0001,0.8,0.1,0.1,5.0,56.227719,56.22766782263705,-5.11773629483514e-05,5.11773629483514e-05
G03_R0449,G03,train,250,6,0.0001,0.8,0.2,0.1,5.0,87.945533,87.9982489744944,0.0527159744944043,0.0527159744944043
G03_R0450,G03,train,250,6,0.0001,0.8,0.3,0.1,5.0,138.255384,138.35454748410595,0.0991634841059578,0.0991634841059578
G03_R0451,G03,train,250,6,0.0001,0.75,0.1,0.1,5.0,56.435052,56.46280673855991,0.0277547385599135,0.0277547385599135
G03_R0452,G03,train,250,6,0.0001,0.75,0.2,0.1,5.0,88.50164,88.6497078098084,0.1480678098084098,0.1480678098084098
G03_R0453,G03,train,250,6,0.0001,0.75,0.3,0.1,5.0,139.383154,139.5124877492155,0.1293337492155046,0.1293337492155046
G03_R0454,G03,train,250,6,0.0001,0.7,0.1,0.1,5.0,56.664216,56.60864913112776,-0.0555668688722477,0.0555668688722477
G03_R0455,G03,train,250,6,0.0001,0.7,0.2,0.1,5.0,89.12956700000001,89.10868266059013,-0.0208843394098749,0.0208843394098749
G03_R0456,G03,test,250,6,0.0001,0.7,0.3,0.1,5.0,140.650701,140.89211720194797,0.2414162019479704,0.2414162019479704
G03_R0457,G03,test,250,6,1e-05,0.85,0.1,0.1,5.0,81.998024,82.22144876611941,0.2234247661194075,0.2234247661194075
G03_R0458,G03,train,250,6,1e-05,0.85,0.2,0.1,5.0,169.740165,169.83473758476796,0.0945725847679739,0.0945725847679739
G03_R0459,G03,train,250,6,1e-05,0.85,0.3,0.1,5.0,309.63962,309.8581658411719,0.218545841171931,0.218545841171931
G03_R0460,G03,train,250,6,1e-05,0.8,0.1,0.1,5.0,82.396416,82.40872650558231,0.012310505582306,0.012310505582306
G03_R0461,G03,train,250,6,1e-05,0.8,0.2,0.1,5.0,170.98934,171.0798859820416,0.0905459820415899,0.0905459820415899
G03_R0462,G03,train,250,6,1e-05,0.8,0.3,0.1,5.0,312.17861,312.3823020758392,0.2036920758391716,0.2036920758391716
G03_R0463,G03,train,250,6,1e-05,0.75,0.1,0.1,5.0,82.850747,82.91680842941854,0.0660614294185393,0.0660614294185393
G03_R0464,G03,train,250,6,1e-05,0.75,0.2,0.1,5.0,172.42844,172.5393212509139,0.1108812509139056,0.1108812509139056
G03_R0465,G03,train,250,6,1e-05,0.75,0.3,0.1,5.0,315.10751,315.4011477670946,0.2936377670945944,0.2936377670945944
G03_R0466,G03,train,250,6,1e-05,0.7,0.1,0.1,5.0,83.376009,83.44411791521821,0.0681089152182181,0.0681089152182181
G03_R0467,G03,train,250,6,1e-05,0.7,0.2,0.1,5.0,174.10744,174.27810635851372,0.1706663585137278,0.1706663585137278
G03_R0468,G03,train,250,6,1e-05,0.7,0.3,0.1,5.0,318.54631,318.5884354345956,0.0421254345956185,0.0421254345956185
G03_R0469,G03,test,250,6,1e-06,0.85,0.1,0.1,5.0,266.242464,266.41581023436856,0.1733462343685801,0.1733462343685801
G03_R0470,G03,test,250,6,1e-06,0.85,0.2,0.1,5.0,841.0599299999999,841.9603668095152,0.9004368095153268,0.9004368095153268
G03_R0471,G03,train,250,6,1e-06,0.85,0.3,0.1,5.0,1782.05507,1782.2866085203102,0.2315385203103233,0.2315385203103233
G03_R0472,G03,train,250,6,1e-06,0.8,0.1,0.1,5.0,267.582225,267.6511500943478,0.0689250943478327,0.0689250943478327
G03_R0473,G03,train,250,6,1e-06,0.8,0.2,0.1,5.0,845.1096200000001,845.1702351683504,0.0606151683502957,0.0606151683502957
G03_R0474,G03,train,250,6,1e-06,0.8,0.3,0.1,5.0,1789.9546899999998,1790.147467297935,0.1927772979352084,0.1927772979352084
G03_R0475,G03,train,250,6,1e-06,0.75,0.1,0.1,5.0,269.19196900000003,269.3553304473839,0.1633614473838633,0.1633614473838633
G03_R0476,G03,train,250,6,1e-06,0.75,0.2,0.1,5.0,849.88929,850.0913804422906,0.2020904422906824,0.2020904422906824
G03_R0477,G03,train,250,6,1e-06,0.75,0.3,0.1,5.0,1799.35429,1799.3330409809444,-0.0212490190556309,0.0212490190556309
G03_R0478,G03,train,250,6,1e-06,0.7,0.1,0.1,5.0,271.12169500000005,271.24300800981115,0.1213130098111037,0.1213130098111037
G03_R0479,G03,train,250,6,1e-06,0.7,0.2,0.1,5.0,855.49894,855.5245182245516,0.0255782245516229,0.0255782245516229
G03_R0480,G03,train,250,6,1e-06,0.7,0.3,0.1,5.0,1810.35386,1810.4662572393336,0.1123972393336316,0.1123972393336316
G03_R0481,G03,test,250,20,0.001,0.85,0.1,0.1,5.0,45.389368000000005,45.45933199897295,0.0699639989729448,0.0699639989729448
G03_R0482,G03,train,250,20,0.001,0.85,0.2,0.1,5.0,65.975935,66.05597890294476,0.0800439029447517,0.0800439029447517
G03_R0483,G03,test,250,20,0.001,0.85,0.3,0.1,5.0,97.245975,97.27708463745265,0.0311096374526442,0.0311096374526442
G03_R0484,G03,train,250,20,0.001,0.8,0.1,0.1,5.0,45.652172,45.65909229157796,0.0069202915779627,0.0069202915779627
G03_R0485,G03,train,250,20,0.001,0.8,0.2,0.1,5.0,66.472482,66.57638503008465,0.1039030300846519,0.1039030300846519
G03_R0486,G03,train,250,20,0.001,0.8,0.3,0.1,5.0,98.151361,98.13919176164576,-0.0121692383542466,0.0121692383542466
G03_R0487,G03,train,250,20,0.001,0.75,0.1,0.1,5.0,45.932809000000006,46.02043772276058,0.0876287227605772,0.0876287227605772
G03_R0488,G03,train,250,20,0.001,0.75,0.2,0.1,5.0,67.00683400000001,67.05042966375568,0.0435956637556671,0.0435956637556671
G03_R0489,G03,test,250,20,0.001,0.75,0.3,0.1,5.0,99.133571,99.15694119295397,0.0233701929539478,0.0233701929539478
G03_R0490,G03,test,250,20,0.001,0.7,0.1,0.1,5.0,46.234263,46.20268093034333,-0.0315820696566646,0.0315820696566646
G03_R0491,G03,train,250,20,0.001,0.7,0.2,0.1,5.0,67.58697000000001,67.62987951847855,0.0429095184785381,0.0429095184785381
G03_R0492,G03,train,250,20,0.001,0.7,0.3,0.1,5.0,100.211552,100.21685167124348,0.0052996712434918,0.0052996712434918
G03_R0493,G03,test,250,20,0.0001,0.85,0.1,0.1,5.0,56.037237,56.10649659869416,0.0692595986941668,0.0692595986941668
G03_R0494,G03,train,250,20,0.0001,0.85,0.2,0.1,5.0,87.449253,87.51556123245825,0.0663082324582546,0.0663082324582546
G03_R0495,G03,train,250,20,0.0001,0.85,0.3,0.1,5.0,137.26742199999998,137.41583434904072,0.1484123490407398,0.1484123490407398
G03_R0496,G03,train,250,20,0.0001,0.8,0.1,0.1,5.0,56.227719,56.23242185990794,0.0047028599079368,0.0047028599079368
G03_R0497,G03,train,250,20,0.0001,0.8,0.2,0.1,5.0,87.945533,87.97241339257924,0.026880392579244,0.026880392579244
G03_R0498,G03,train,250,20,0.0001,0.8,0.3,0.1,5.0,138.255384,138.3466227256744,0.0912387256744011,0.0912387256744011
G03_R0499,G03,train,250,20,0.0001,0.75,0.1,0.1,5.0,56.435052,56.45908764787243,0.0240356478724308,0.0240356478724308
G03_R0500,G03,train,250,20,0.0001,0.75,0.2,0.1,5.0,88.50164,88.65541573229348,0.1537757322934823,0.1537757322934823
G03_R0501,G03,train,250,20,0.0001,0.75,0.3,0.1,5.0,139.383154,139.50646728563214,0.1233132856321503,0.1233132856321503
G03_R0502,G03,train,250,20,0.0001,0.7,0.1,0.1,5.0,56.664216,56.60876624648195,-0.0554497535180544,0.0554497535180544
G03_R0503,G03,train,250,20,0.0001,0.7,0.2,0.1,5.0,89.12956700000001,89.11184522745023,-0.0177217725497769,0.0177217725497769
G03_R0504,G03,train,250,20,0.0001,0.7,0.3,0.1,5.0,140.650701,140.874750984436,0.2240499844359931,0.2240499844359931
G03_R0505,G03,train,250,20,1e-05,0.85,0.1,0.1,5.0,81.998024,82.2133516540003,0.2153276540003048,0.2153276540003048
G03_R0506,G03,train,250,20,1e-05,0.85,0.2,0.1,5.0,169.740165,169.83666322551196,0.096498225511965,0.096498225511965
G03_R0507,G03,train,250,20,1e-05,0.85,0.3,0.1,5.0,309.63962,309.8252703602195,0.1856503602195403,0.1856503602195403
G03_R0508,G03,train,250,20,1e-05,0.8,0.1,0.1,5.0,82.396416,82.40305904989178,0.0066430498917782,0.0066430498917782
G03_R0509,G03,train,250,20,1e-05,0.8,0.2,0.1,5.0,170.98934,171.09474836507718,0.1054083650771815,0.1054083650771815
G03_R0510,G03,test,250,20,1e-05,0.8,0.3,0.1,5.0,312.17861,312.44674976545224,0.268139765452247,0.268139765452247
G03_R0511,G03,train,250,20,1e-05,0.75,0.1,0.1,5.0,82.850747,82.9147174681744,0.0639704681744035,0.0639704681744035
G03_R0512,G03,train,250,20,1e-05,0.75,0.2,0.1,5.0,172.42844,172.57609397877087,0.1476539787708759,0.1476539787708759
G03_R0513,G03,train,250,20,1e-05,0.75,0.3,0.1,5.0,315.10751,315.4691750215886,0.3616650215886352,0.3616650215886352
G03_R0514,G03,train,250,20,1e-05,0.7,0.1,0.1,5.0,83.376009,83.44136607961094,0.0653570796109477,0.0653570796109477
G03_R0515,G03,train,250,20,1e-05,0.7,0.2,0.1,5.0,174.10744,174.26860105815663,0.1611610581566367,0.1611610581566367
G03_R0516,G03,train,250,20,1e-05,0.7,0.3,0.1,5.0,318.54631,318.6967434651904,0.1504334651904173,0.1504334651904173
G03_R0517,G03,train,250,20,1e-06,0.85,0.1,0.1,5.0,266.242464,266.4051766240116,0.1627126240115899,0.1627126240115899
G03_R0518,G03,test,250,20,1e-06,0.85,0.2,0.1,5.0,841.0599299999999,841.9698979120597,0.9099679120597556,0.9099679120597556
G03_R0519,G03,train,250,20,1e-06,0.85,0.3,0.1,5.0,1782.05507,1782.308645547979,0.2535755479791532,0.2535755479791532
G03_R0520,G03,train,250,20,1e-06,0.8,0.1,0.1,5.0,267.582225,267.6478600647435,0.0656350647435033,0.0656350647435033
G03_R0521,G03,train,250,20,1e-06,0.8,0.2,0.1,5.0,845.1096200000001,845.1462718217131,0.0366518217130078,0.0366518217130078
G03_R0522,G03,train,250,20,1e-06,0.8,0.3,0.1,5.0,1789.9546899999998,1790.1202985032037,0.1656085032036571,0.1656085032036571
G03_R0523,G03,train,250,20,1e-06,0.75,0.1,0.1,5.0,269.19196900000003,269.358279844155,0.1663108441549639,0.1663108441549639
G03_R0524,G03,test,250,20,1e-06,0.75,0.2,0.1,5.0,849.88929,850.1086640781234,0.219374078123451,0.219374078123451
G03_R0525,G03,train,250,20,1e-06,0.75,0.3,0.1,5.0,1799.35429,1799.4343405042016,0.0800505042016084,0.0800505042016084
G03_R0526,G03,train,250,20,1e-06,0.7,0.1,0.1,5.0,271.12169500000005,271.23994404441527,0.1182490444152222,0.1182490444152222
G03_R0527,G03,train,250,20,1e-06,0.7,0.2,0.1,5.0,855.49894,855.4588675275279,-0.0400724724720475,0.0400724724720475
G03_R0528,G03,train,250,20,1e-06,0.7,0.3,0.1,5.0,1810.35386,1810.3133613485736,-0.0404986514261054,0.0404986514261054
G03_R0529,G03,train,250,50,0.001,0.85,0.1,0.1,5.0,45.389368000000005,45.457173601681305,0.0678056016813002,0.0678056016813002
G03_R0530,G03,train,250,50,0.001,0.85,0.2,0.1,5.0,65.975935,66.05519213219479,0.0792571321947832,0.0792571321947832
G03_R0531,G03,train,250,50,0.001,0.85,0.3,0.1,5.0,97.245975,97.27696990620272,0.0309949062027072,0.0309949062027072
G03_R0532,G03,train,250,50,0.001,0.8,0.1,0.1,5.0,45.652172,45.65560568493214,0.0034336849321405,0.0034336849321405
G03_R0533,G03,train,250,50,0.001,0.8,0.2,0.1,5.0,66.472482,66.57115654417694,0.0986745441769443,0.0986745441769443
G03_R0534,G03,test,250,50,0.001,0.8,0.3,0.1,5.0,98.151361,98.13993468664572,-0.0114263133542777,0.0114263133542777
G03_R0535,G03,train,250,50,0.001,0.75,0.1,0.1,5.0,45.932809000000006,46.02260780066234,0.0897988006623364,0.0897988006623364
G03_R0536,G03,train,250,50,0.001,0.75,0.2,0.1,5.0,67.00683400000001,67.0542249784015,0.0473909784014949,0.0473909784014949
G03_R0537,G03,train,250,50,0.001,0.75,0.3,0.1,5.0,99.133571,99.15573782720388,0.0221668272038755,0.0221668272038755
G03_R0538,G03,train,250,50,0.001,0.7,0.1,0.1,5.0,46.234263,46.20547487616177,-0.0287881238382254,0.0287881238382254
G03_R0539,G03,train,250,50,0.001,0.7,0.2,0.1,5.0,67.58697000000001,67.64513537715129,0.0581653771512833,0.0581653771512833
G03_R0540,G03,train,250,50,0.001,0.7,0.3,0.1,5.0,100.211552,100.2165518103268,0.004999810326808,0.004999810326808
G03_R0541,G03,train,250,50,0.0001,0.85,0.1,0.1,5.0,56.037237,56.11169035779835,0.0744533577983546,0.0744533577983546
G03_R0542,G03,train,250,50,0.0001,0.85,0.2,0.1,5.0,87.449253,87.51556123245825,0.0663082324582546,0.0663082324582546
G03_R0543,G03,train,250,50,0.0001,0.85,0.3,0.1,5.0,137.26742199999998,137.42000447384424,0.1525824738442622,0.1525824738442622
G03_R0544,G03,train,250,50,0.0001,0.8,0.1,0.1,5.0,56.227719,56.22825619351208,0.0005371935120805,0.0005371935120805
G03_R0545,G03,test,250,50,0.0001,0.8,0.2,0.1,5.0,87.945533,87.97241339257924,0.026880392579244,0.026880392579244
G03_R0546,G03,train,250,50,0.0001,0.8,0.3,0.1,5.0,138.255384,138.35205225541532,0.0966682554153237,0.0966682554153237
G03_R0547,G03,train,250,50,0.0001,0.75,0.1,0.1,5.0,56.435052,56.455960321589686,0.0209083215896868,0.0209083215896868
G03_R0548,G03,test,250,50,0.0001,0.75,0.2,0.1,5.0,88.50164,88.68333906546017,0.1816990654601795,0.1816990654601795
G03_R0549,G03,train,250,50,0.0001,0.75,0.3,0.1,5.0,139.383154,139.55439590904894,0.1712419090489447,0.1712419090489447
G03_R0550,G03,test,250,50,0.0001,0.7,0.1,0.1,5.0,56.664216,56.6062549098242,-0.0579610901758016,0.0579610901758016
G03_R0551,G03,train,250,50,0.0001,0.7,0.2,0.1,5.0,89.12956700000001,89.1481684723877,0.0186014723876866,0.0186014723876866
G03_R0552,G03,train,250,50,0.0001,0.7,0.3,0.1,5.0,140.650701,140.85469699486455,0.203995994864556,0.203995994864556
G03_R0553,G03,test,250,50,1e-05,0.85,0.1,0.1,5.0,81.998024,82.21634800475033,0.2183240047503289,0.2183240047503289
G03_R0554,G03,train,250,50,1e-05,0.85,0.2,0.1,5.0,169.740165,169.84104340988702,0.1008784098870307,0.1008784098870307
G03_R0555,G03,train,250,50,1e-05,0.85,0.3,0.1,5.0,309.63962,309.8282229852195,0.1886029852195179,0.1886029852195179
G03_R0556,G03,test,250,50,1e-05,0.8,0.1,0.1,5.0,82.396416,82.40828059282929,0.0118645928292835,0.0118645928292835
G03_R0557,G03,train,250,50,1e-05,0.8,0.2,0.1,5.0,170.98934,171.10569385066745,0.1163538506674513,0.1163538506674513
G03_R0558,G03,train,250,50,1e-05,0.8,0.3,0.1,5.0,312.17861,312.4449019504521,0.2662919504521142,0.2662919504521142
G03_R0559,G03,train,250,50,1e-05,0.75,0.1,0.1,5.0,82.850747,82.91456838629945,0.0638213862994518,0.0638213862994518
G03_R0560,G03,train,250,50,1e-05,0.75,0.2,0.1,5.0,172.42844,172.61495218708416,0.1865121870841619,0.1865121870841619
G03_R0561,G03,test,250,50,1e-05,0.75,0.3,0.1,5.0,315.10751,315.4911929881065,0.3836829881065,0.3836829881065
G03_R0562,G03,test,250,50,1e-05,0.7,0.1,0.1,5.0,83.376009,83.44069507532524,0.0646860753252411,0.0646860753252411
G03_R0563,G03,train,250,50,1e-05,0.7,0.2,0.1,5.0,174.10744,174.26454621961503,0.1571062196150308,0.1571062196150308
G03_R0564,G03,train,250,50,1e-05,0.7,0.3,0.1,5.0,318.54631,318.77878743212455,0.2324774321245399,0.2324774321245399
G03_R0565,G03,train,250,50,1e-06,0.85,0.1,0.1,5.0,266.242464,266.3931479712894,0.1506839712894248,0.1506839712894248
G03_R0566,G03,train,250,50,1e-06,0.85,0.2,0.1,5.0,841.0599299999999,841.883738980509,0.8238089805090567,0.8238089805090567
G03_R0567,G03,train,250,50,1e-06,0.85,0.3,0.1,5.0,1782.05507,1782.3147536251809,0.2596836251809691,0.2596836251809691
G03_R0568,G03,train,250,50,1e-06,0.8,0.1,0.1,5.0,267.582225,267.6532153780114,0.0709903780114018,0.0709903780114018
G03_R0569,G03,train,250,50,1e-06,0.8,0.2,0.1,5.0,845.1096200000001,845.1891962598817,0.0795762598816054,0.0795762598816054
G03_R0570,G03,train,250,50,1e-06,0.8,0.3,0.1,5.0,1789.9546899999998,1790.141369722934,0.1866797229342864,0.1866797229342864
G03_R0571,G03,train,250,50,1e-06,0.75,0.1,0.1,5.0,269.19196900000003,269.3597029292142,0.1677339292141937,0.1677339292141937
G03_R0572,G03,train,250,50,1e-06,0.75,0.2,0.1,5.0,849.88929,850.0916859837047,0.2023959837047186,0.2023959837047186
G03_R0573,G03,train,250,50,1e-06,0.75,0.3,0.1,5.0,1799.35429,1799.5202098775635,0.1659198775637378,0.1659198775637378
G03_R0574,G03,train,250,50,1e-06,0.7,0.1,0.1,5.0,271.12169500000005,271.2308132950682,0.1091182950681286,0.1091182950681286
G03_R0575,G03,train,250,50,1e-06,0.7,0.2,0.1,5.0,855.49894,855.375354599968,-0.1235854000319705,0.1235854000319705
G03_R0576,G03,train,250,50,1e-06,0.7,0.3,0.1,5.0,1810.35386,1810.325771326164,-0.0280886738362369,0.0280886738362369
G03_R0577,G03,train,500,3,0.001,0.85,0.1,0.1,5.0,110.567527,110.78576800100512,0.2182410010051114,0.2182410010051114
G03_R0578,G03,train,500,3,0.001,0.85,0.2,0.1,5.0,164.566576,164.59559121783394,0.029015217833944,0.029015217833944
G03_R0579,G03,test,500,3,0.001,0.85,0.3,0.1,5.0,245.6293,245.33666328219948,-0.2926367178005193,0.2926367178005193
G03_R0580,G03,test,500,3,0.001,0.8,0.1,0.1,5.0,111.323228,111.29766675482576,-0.0255612451742308,0.0255612451742308
G03_R0581,G03,train,500,3,0.001,0.8,0.2,0.1,5.0,166.062162,166.0811126849465,0.0189506849465033,0.0189506849465033
G03_R0582,G03,train,500,3,0.001,0.8,0.3,0.1,5.0,248.4045,248.1685288343473,-0.2359711656526713,0.2359711656526713
G03_R0583,G03,train,500,3,0.001,0.75,0.1,0.1,5.0,112.128647,112.25377931887066,0.125132318870655,0.125132318870655
G03_R0584,G03,test,500,3,0.001,0.75,0.2,0.1,5.0,167.667442,167.75485580388442,0.0874138038844307,0.0874138038844307
G03_R0585,G03,train,500,3,0.001,0.75,0.3,0.1,5.0,251.42944,251.14718026884717,-0.2822597311528625,0.2822597311528625
G03_R0586,G03,test,500,3,0.001,0.7,0.1,0.1,5.0,112.983706,112.96944861385931,-0.0142573861406702,0.0142573861406702
G03_R0587,G03,train,500,3,0.001,0.7,0.2,0.1,5.0,169.402387,169.41393928796268,0.0115522879626723,0.0115522879626723
G03_R0588,G03,test,500,3,0.001,0.7,0.3,0.1,5.0,254.7441,253.97889950537532,-0.7652004946246507,0.7652004946246507
G03_R0589,G03,train,500,3,0.0001,0.85,0.1,0.1,5.0,135.08116900000002,135.29950903106445,0.2183400310644287,0.2183400310644287
G03_R0590,G03,train,500,3,0.0001,0.85,0.2,0.1,5.0,215.06,215.42702695131567,0.3670269513156654,0.3670269513156654
G03_R0591,G03,train,500,3,0.0001,0.85,0.3,0.1,5.0,341.00779,341.401649469942,0.3938594699419582,0.3938594699419582
G03_R0592,G03,test,500,3,0.0001,0.8,0.1,0.1,5.0,135.71849,135.77620762590442,0.0577176259044165,0.0577176259044165
G03_R0593,G03,train,500,3,0.0001,0.8,0.2,0.1,5.0,216.7877,216.83006399122831,0.0423639912283135,0.0423639912283135
G03_R0594,G03,train,500,3,0.0001,0.8,0.3,0.1,5.0,344.51707,345.06526203838,0.5481920383799661,0.5481920383799661
G03_R0595,G03,train,500,3,0.0001,0.75,0.1,0.1,5.0,136.40555999999998,136.95248817942272,0.5469281794227356,0.5469281794227356
G03_R0596,G03,test,500,3,0.0001,0.75,0.2,0.1,5.0,218.71518,219.5736948000242,0.85851480002421,0.85851480002421
G03_R0597,G03,train,500,3,0.0001,0.75,0.3,0.1,5.0,348.4764,349.0816331195427,0.6052331195426746,0.6052331195426746
G03_R0598,G03,train,500,3,0.0001,0.7,0.1,0.1,5.0,137.15236,137.0838830981844,-0.0684769018155861,0.0684769018155861
G03_R0599,G03,train,500,3,0.0001,0.7,0.2,0.1,5.0,220.9024,221.31205483204369,0.4096548320436568,0.4096548320436568
G03_R0600,G03,train,500,3,0.0001,0.7,0.3,0.1,5.0,353.00581,353.2769119527691,0.2711019527691292,0.2711019527691292
G03_R0601,G03,train,500,3,1e-05,0.85,0.1,0.1,5.0,194.98557,195.67069605507564,0.6851260550756422,0.6851260550756422
G03_R0602,G03,train,500,3,1e-05,0.85,0.2,0.1,5.0,399.85627,400.56431741523966,0.7080474152396619,0.7080474152396619
G03_R0603,G03,test,500,3,1e-05,0.85,0.3,0.1,5.0,721.97301,725.3003572973695,3.3273472973694425,3.3273472973694425
G03_R0604,G03,train,500,3,1e-05,0.8,0.1,0.1,5.0,196.56448,196.8076235938901,0.2431435938900961,0.2431435938900961
G03_R0605,G03,train,500,3,1e-05,0.8,0.2,0.1,5.0,404.53485,405.0200963228862,0.485246322886212,0.485246322886212
G03_R0606,G03,train,500,3,1e-05,0.8,0.3,0.1,5.0,731.51152,732.1517288407244,0.6402088407244264,0.6402088407244264
G03_R0607,G03,train,500,3,1e-05,0.75,0.1,0.1,5.0,198.26328,198.6585713299856,0.3952913299856107,0.3952913299856107
G03_R0608,G03,train,500,3,1e-05,0.75,0.2,0.1,5.0,409.72331,410.5198602869764,0.7965502869763554,0.7965502869763554
G03_R0609,G03,train,500,3,1e-05,0.75,0.3,0.1,5.0,742.13993,743.1791662902921,1.039236290292024,1.039236290292024
G03_R0610,G03,train,500,3,1e-05,0.7,0.1,0.1,5.0,199.98196,200.1457264906016,0.1637664906016027,0.1637664906016027
G03_R0611,G03,test,500,3,1e-05,0.7,0.2,0.1,5.0,415.49162,414.5508683590545,-0.940751640945507,0.940751640945507
G03_R0612,G03,train,500,3,1e-05,0.7,0.3,0.1,5.0,754.30822,754.7243727299542,0.4161527299542058,0.4161527299542058
G03_R0613,G03,train,500,3,1e-06,0.85,0.1,0.1,5.0,582.6091899999999,583.2022131333916,0.5930231333917391,0.5930231333917391
G03_R0614,G03,train,500,3,1e-06,0.85,0.2,0.1,5.0,1799.3655299999998,1799.7732611845986,0.4077311845987879,0.4077311845987879
G03_R0615,G03,train,500,3,1e-06,0.85,0.3,0.1,5.0,3776.31334,3776.811476957761,0.49813695776038,0.49813695776038
G03_R0616,G03,train,500,3,1e-06,0.8,0.1,0.1,5.0,587.5687399999999,587.8940954850954,0.3253554850954288,0.3253554850954288
G03_R0617,G03,train,500,3,1e-06,0.8,0.2,0.1,5.0,1814.16496,1814.4386396851864,0.2736796851861527,0.2736796851861527
G03_R0618,G03,train,500,3,1e-06,0.8,0.3,0.1,5.0,3806.0127,3806.2611325896182,0.24843258961846,0.24843258961846
G03_R0619,G03,test,500,3,1e-06,0.75,0.1,0.1,5.0,593.40827,594.7178627293271,1.3095927293270506,1.3095927293270506
G03_R0620,G03,train,500,3,1e-06,0.75,0.2,0.1,5.0,1831.26436,1831.804733096028,0.5403730960276789,0.5403730960276789
G03_R0621,G03,train,500,3,1e-06,0.75,0.3,0.1,5.0,3840.312,3838.946281069054,-1.3657189309460591,1.3657189309460591
G03_R0622,G03,test,500,3,1e-06,0.7,0.1,0.1,5.0,599.66777,599.4584609160212,-0.2093090839788374,0.2093090839788374
G03_R0623,G03,train,500,3,1e-06,0.7,0.2,0.1,5.0,1850.06371,1849.428789677322,-0.6349203226779991,0.6349203226779991
G03_R0624,G03,train,500,3,1e-06,0.7,0.3,0.1,5.0,3878.91125,3878.073310194133,-0.8379398058668812,0.8379398058668812
G03_R0625,G03,train,500,6,0.001,0.85,0.1,0.1,5.0,110.567527,110.7862247760051,0.2186977760051007,0.2186977760051007
G03_R0626,G03,train,500,6,0.001,0.85,0.2,0.1,5.0,164.566576,164.59465647658396,0.0280804765839661,0.0280804765839661
G03_R0627,G03,train,500,6,0.001,0.85,0.3,0.1,5.0,245.6293,245.3291242280328,-0.3001757719672184,0.3001757719672184
G03_R0628,G03,train,500,6,0.001,0.8,0.1,0.1,5.0,111.323228,111.2970187925341,-0.0262092074658966,0.0262092074658966
G03_R0629,G03,test,500,6,0.001,0.8,0.2,0.1,5.0,166.062162,166.08476057462502,0.0225985746250216,0.0225985746250216
G03_R0630,G03,train,500,6,0.001,0.8,0.3,0.1,5.0,248.4045,248.1790199751806,-0.2254800248194044,0.2254800248194044
