split_name,family,case_uid,split
holdout_G03,withheld_geometry,G02_R0489,train
holdout_G03,withheld_geometry,G02_R0490,train
holdout_G03,withheld_geometry,G02_R0491,train
holdout_G03,withheld_geometry,G02_R0492,train
holdout_G03,withheld_geometry,G02_R0493,train
holdout_G03,withheld_geometry,G02_R0494,train
holdout_G03,withheld_geometry,G02_R0495,train
holdout_G03,withheld_geometry,G02_R0496,train
holdout_G03,withheld_geometry,G02_R0497,train
holdout_G03,withheld_geometry,G02_R0498,train
holdout_G03,withheld_geometry,G02_R0499,train
holdout_G03,withheld_geometry,G02_R0500,train
holdout_G03,withheld_geometry,G02_R0501,train
holdout_G03,withheld_geometry,G02_R0502,train
holdout_G03,withheld_geometry,G02_R0503,train
holdout_G03,withheld_geometry,G02_R0504,train
holdout_G03,withheld_geometry,G02_R0505,train
holdout_G03,withheld_geometry,G02_R0506,train
holdout_G03,withheld_geometry,G02_R0507,train
holdout_G03,withheld_geometry,G02_R0508,train
holdout_G03,withheld_geometry,G02_R0509,train
holdout_G03,withheld_geometry,G02_R0510,train
holdout_G03,withheld_geometry,G02_R0511,train
holdout_G03,withheld_geometry,G02_R0512,train
holdout_G03,withheld_geometry,G02_R0513,train
holdout_G03,withheld_geometry,G02_R0514,train
holdout_G03,withheld_geometry,G02_R0515,train
holdout_G03,withheld_geometry,G02_R0516,train
holdout_G03,withheld_geometry,G02_R0517,train
holdout_G03,withheld_geometry,G02_R0518,train
holdout_G03,withheld_geometry,G02_R0519,train
holdout_G03,withheld_geometry,G02_R0520,train
holdout_G03,withheld_geometry,G02_R0521,train
holdout_G03,withheld_geometry,G02_R0522,train
holdout_G03,withheld_geometry,G02_R0523,train
holdout_G03,withheld_geometry,G02_R0524,train
holdout_G03,withheld_geometry,G02_R0525,train
holdout_G03,withheld_geometry,G02_R0526,train
holdout_G03,withheld_geometry,G02_R0527,train
holdout_G03,withheld_geometry,G02_R0528,train
holdout_G03,withheld_geometry,G02_R0529,train
holdout_G03,withheld_geometry,G02_R0530,train
holdout_G03,withheld_geometry,G02_R0531,train
holdout_G03,withheld_geometry,G02_R0532,train
holdout_G03,withheld_geometry,G02_R0533,train
holdout_G03,withheld_geometry,G02_R0534,train
holdout_G03,withheld_geometry,G02_R0535,train
holdout_G03,withheld_geometry,G02_R0536,train
holdout_G03,withheld_geometry,G02_R0537,train
holdout_G03,withheld_geometry,G02_R0538,train
holdout_G03,withheld_geometry,G02_R0539,train
holdout_G03,withheld_geometry,G02_R0540,train
holdout_G03,withheld_geometry,G02_R0541,train
holdout_G03,withheld_geometry,G02_R0542,train
holdout_G03,withheld_geometry,G02_R0543,train
holdout_G03,withheld_geometry,G02_R0544,train
holdout_G03,withheld_geometry,G02_R0545,train
holdout_G03,withheld_geometry,G02_R0546,train
holdout_G03,withheld_geometry,G02_R0547,train
holdout_G03,withheld_geometry,G02_R0548,train
holdout_G03,withheld_geometry,G02_R0549,train
holdout_G03,withheld_geometry,G02_R0550,train
holdout_G03,withheld_geometry,G02_R0551,train
holdout_G03,withheld_geometry,G02_R0552,train
holdout_G03,withheld_geometry,G02_R0553,train
holdout_G03,withheld_geometry,G02_R0554,train
holdout_G03,withheld_geometry,G02_R0555,train
holdout_G03,withheld_geometry,G02_R0556,train
holdout_G03,withheld_geometry,G02_R0557,train
holdout_G03,withheld_geometry,G02_R0558,train
holdout_G03,withheld_geometry,G02_R0559,train
holdout_G03,withheld_geometry,G02_R0560,train
holdout_G03,withheld_geometry,G02_R0561,train
holdout_G03,withheld_geometry,G02_R0562,train
holdout_G03,withheld_geometry,G02_R0563,train
holdout_G03,withheld_geometry,G02_R0564,train
holdout_G03,withheld_geometry,G02_R0565,train
holdout_G03,withheld_geometry,G02_R0566,train
holdout_G03,withheld_geometry,G02_R0567,train
holdout_G03,withheld_geometry,G02_R0568,train
holdout_G03,withheld_geometry,G02_R0569,train
holdout_G03,withheld_geometry,G02_R0570,train
holdout_G03,withheld_geometry,G02_R0571,train
holdout_G03,withheld_geometry,G02_R0572,train
holdout_G03,withheld_geometry,G02_R0573,train
holdout_G03,withheld_geometry,G02_R0574,train
holdout_G03,withheld_geometry,G02_R0575,train
holdout_G03,withheld_geometry,G02_R0576,train
holdout_G03,withheld_geometry,G02_R0577,train
holdout_G03,withheld_geometry,G02_R0578,train
holdout_G03,withheld_geometry,G02_R0579,train
holdout_G03,withheld_geometry,G02_R0580,train
holdout_G03,withheld_geometry,G02_R0581,train
holdout_G03,withheld_geometry,G02_R0582,train
holdout_G03,withheld_geometry,G02_R0583,train
holdout_G03,withheld_geometry,G02_R0584,train
holdout_G03,withheld_geometry,G02_R0585,train
holdout_G03,withheld_geometry,G02_R0586,train
holdout_G03,withheld_geometry,G02_R0587,train
holdout_G03,withheld_geometry,G02_R0588,train
holdout_G03,withheld_geometry,G02_R0589,train
holdout_G03,withheld_geometry,G02_R0590,train
holdout_G03,withheld_geometry,G02_R0591,train
holdout_G03,withheld_geometry,G02_R0592,train
holdout_G03,withheld_geometry,G02_R0593,train
holdout_G03,withheld_geometry,G02_R0594,train
holdout_G03,withheld_geometry,G02_R0595,train
holdout_G03,withheld_geometry,G02_R0596,train
holdout_G03,withheld_geometry,G02_R0597,train
holdout_G03,withheld_geometry,G02_R0598,train
holdout_G03,withheld_geometry,G02_R0599,train
holdout_G03,withheld_geometry,G02_R0600,train
holdout_G03,withheld_geometry,G02_R0601,train
holdout_G03,withheld_geometry,G02_R0602,train
holdout_G03,withheld_geometry,G02_R0603,train
holdout_G03,withheld_geometry,G02_R0604,train
holdout_G03,withheld_geometry,G02_R0605,train
holdout_G03,withheld_geometry,G02_R0606,train
holdout_G03,withheld_geometry,G02_R0607,train
holdout_G03,withheld_geometry,G02_R0608,train
holdout_G03,withheld_geometry,G02_R0609,train
holdout_G03,withheld_geometry,G02_R0610,train
holdout_G03,withheld_geometry,G02_R0611,train
holdout_G03,withheld_geometry,G02_R0612,train
holdout_G03,withheld_geometry,G02_R0613,train
holdout_G03,withheld_geometry,G02_R0614,train
holdout_G03,withheld_geometry,G02_R0615,train
holdout_G03,withheld_geometry,G02_R0616,train
holdout_G03,withheld_geometry,G02_R0617,train
holdout_G03,withheld_geometry,G02_R0618,train
holdout_G03,withheld_geometry,G02_R0619,train
holdout_G03,withheld_geometry,G02_R0620,train
holdout_G03,withheld_geometry,G02_R0621,train
holdout_G03,withheld_geometry,G02_R0622,train
holdout_G03,withheld_geometry,G02_R0623,train
holdout_G03,withheld_geometry,G02_R0624,train
holdout_G03,withheld_geometry,G02_R0625,train
holdout_G03,withheld_geometry,G02_R0626,train
holdout_G03,withheld_geometry,G02_R0627,train
holdout_G03,withheld_geometry,G02_R0628,train
holdout_G03,withheld_geometry,G02_R0629,train
holdout_G03,withheld_geometry,G02_R0630,train
holdout_G03,withheld_geometry,G02_R0631,train
holdout_G03,withheld_geometry,G02_R0632,train
holdout_G03,withheld_geometry,G02_R0633,train
holdout_G03,withheld_geometry,G02_R0634,train
holdout_G03,withheld_geometry,G02_R0635,train
holdout_G03,withheld_geometry,G02_R0636,train
holdout_G03,withheld_geometry,G02_R0637,train
holdout_G03,withheld_geometry,G02_R0638,train
holdout_G03,withheld_geometry,G02_R0639,train
holdout_G03,withheld_geometry,G02_R0640,train
holdout_G03,withheld_geometry,G02_R0641,train
holdout_G03,withheld_geometry,G02_R0642,train
holdout_G03,withheld_geometry,G02_R0643,train
holdout_G03,withheld_geometry,G02_R0644,train
holdout_G03,withheld_geometry,G02_R0645,train
holdout_G03,withheld_geometry,G02_R0646,train
holdout_G03,withheld_geometry,G02_R0647,train
holdout_G03,withheld_geometry,G02_R0648,train
holdout_G03,withheld_geometry,G02_R0649,train
holdout_G03,withheld_geometry,G02_R0650,train
holdout_G03,withheld_geometry,G02_R0651,train
holdout_G03,withheld_geometry,G02_R0652,train
holdout_G03,withheld_geometry,G02_R0653,train
holdout_G03,withheld_geometry,G02_R0654,train
holdout_G03,withheld_geometry,G02_R0655,train
holdout_G03,withheld_geometry,G02_R0656,train
holdout_G03,withheld_geometry,G02_R0657,train
holdout_G03,withheld_geometry,G02_R0658,train
holdout_G03,withheld_geometry,G02_R0659,train
holdout_G03,withheld_geometry,G02_R0660,train
holdout_G03,withheld_geometry,G02_R0661,train
holdout_G03,withheld_geometry,G02_R0662,train
holdout_G03,withheld_geometry,G02_R0663,train
holdout_G03,withheld_geometry,G02_R0664,train
holdout_G03,withheld_geometry,G02_R0665,train
holdout_G03,withheld_geometry,G02_R0666,train
holdout_G03,withheld_geometry,G02_R0667,train
holdout_G03,withheld_geometry,G02_R0668,train
holdout_G03,withheld_geometry,G02_R0669,train
holdout_G03,withheld_geometry,G02_R0670,train
holdout_G03,withheld_geometry,G02_R0671,train
holdout_G03,withheld_geometry,G02_R0672,train
holdout_G03,withheld_geometry,G02_R0673,train
holdout_G03,withheld_geometry,G02_R0674,train
holdout_G03,withheld_geometry,G02_R0675,train
holdout_G03,withheld_geometry,G02_R0676,train
holdout_G03,withheld_geometry,G02_R0677,train
holdout_G03,withheld_geometry,G02_R0678,train
holdout_G03,withheld_geometry,G02_R0679,train
holdout_G03,withheld_geometry,G02_R0680,train
holdout_G03,withheld_geometry,G02_R0681,train
holdout_G03,withheld_geometry,G02_R0682,train
holdout_G03,withheld_geometry,G02_R0683,train
holdout_G03,withheld_geometry,G02_R0684,train
holdout_G03,withheld_geometry,G02_R0685,train
holdout_G03,withheld_geometry,G02_R0686,train
holdout_G03,withheld_geometry,G02_R0687,train
holdout_G03,withheld_geometry,G02_R0688,train
holdout_G03,withheld_geometry,G02_R0689,train
holdout_G03,withheld_geometry,G02_R0690,train
holdout_G03,withheld_geometry,G02_R0691,train
holdout_G03,withheld_geometry,G02_R0692,train
holdout_G03,withheld_geometry,G02_R0693,train
holdout_G03,withheld_geometry,G02_R0694,train
holdout_G03,withheld_geometry,G02_R0695,train
holdout_G03,withheld_geometry,G02_R0696,train
holdout_G03,withheld_geometry,G02_R0697,train
holdout_G03,withheld_geometry,G02_R0698,train
holdout_G03,withheld_geometry,G02_R0699,train
holdout_G03,withheld_geometry,G02_R0700,train
holdout_G03,withheld_geometry,G02_R0701,train
holdout_G03,withheld_geometry,G02_R0702,train
holdout_G03,withheld_geometry,G02_R0703,train
holdout_G03,withheld_geometry,G02_R0704,train
holdout_G03,withheld_geometry,G02_R0705,train
holdout_G03,withheld_geometry,G02_R0706,train
holdout_G03,withheld_geometry,G02_R0707,train
holdout_G03,withheld_geometry,G02_R0708,train
holdout_G03,withheld_geometry,G02_R0709,train
holdout_G03,withheld_geometry,G02_R0710,train
holdout_G03,withheld_geometry,G02_R0711,train
holdout_G03,withheld_geometry,G02_R0712,train
holdout_G03,withheld_geometry,G02_R0713,train
holdout_G03,withheld_geometry,G02_R0714,train
holdout_G03,withheld_geometry,G02_R0715,train
holdout_G03,withheld_geometry,G02_R0716,train
holdout_G03,withheld_geometry,G02_R0717,train
holdout_G03,withheld_geometry,G02_R0718,train
holdout_G03,withheld_geometry,G02_R0719,train
holdout_G03,withheld_geometry,G02_R0720,train
holdout_G03,withheld_geometry,G02_R0721,train
holdout_G03,withheld_geometry,G02_R0722,train
holdout_G03,withheld_geometry,G02_R0723,train
holdout_G03,withheld_geometry,G02_R0724,train
holdout_G03,withheld_geometry,G02_R0725,train
holdout_G03,withheld_geometry,G02_R0726,train
holdout_G03,withheld_geometry,G02_R0727,train
holdout_G03,withheld_geometry,G02_R0728,train
holdout_G03,withheld_geometry,G02_R0729,train
holdout_G03,withheld_geometry,G02_R0730,train
holdout_G03,withheld_geometry,G02_R0731,train
holdout_G03,withheld_geometry,G02_R0732,train
holdout_G03,withheld_geometry,G02_R0733,train
holdout_G03,withheld_geometry,G02_R0734,train
holdout_G03,withheld_geometry,G02_R0735,train
holdout_G03,withheld_geometry,G02_R0736,train
holdout_G03,withheld_geometry,G02_R0737,train
holdout_G03,withheld_geometry,G02_R0738,train
holdout_G03,withheld_geometry,G02_R0739,train
holdout_G03,withheld_geometry,G02_R0740,train
holdout_G03,withheld_geometry,G02_R0741,train
holdout_G03,withheld_geometry,G02_R0742,train
holdout_G03,withheld_geometry,G02_R0743,train
holdout_G03,withheld_geometry,G02_R0744,train
holdout_G03,withheld_geometry,G02_R0745,train
holdout_G03,withheld_geometry,G02_R0746,train
holdout_G03,withheld_geometry,G02_R0747,train
holdout_G03,withheld_geometry,G02_R0748,train
holdout_G03,withheld_geometry,G02_R0749,train
holdout_G03,withheld_geometry,G02_R0750,train
holdout_G03,withheld_geometry,G02_R0751,train
holdout_G03,withheld_geometry,G02_R0752,train
holdout_G03,withheld_geometry,G02_R0753,train
holdout_G03,withheld_geometry,G02_R0754,train
holdout_G03,withheld_geometry,G02_R0755,train
holdout_G03,withheld_geometry,G02_R0756,train
holdout_G03,withheld_geometry,G02_R0757,train
holdout_G03,withheld_geometry,G02_R0758,train
holdout_G03,withheld_geometry,G02_R0759,train
holdout_G03,withheld_geometry,G02_R0760,train
holdout_G03,withheld_geometry,G02_R0761,train
holdout_G03,withheld_geometry,G02_R0762,train
holdout_G03,withheld_geometry,G02_R0763,train
holdout_G03,withheld_geometry,G02_R0764,train
holdout_G03,withheld_geometry,G02_R0765,train
holdout_G03,withheld_geometry,G02_R0766,train
holdout_G03,withheld_geometry,G02_R0767,train
holdout_G03,withheld_geometry,G02_R0768,train
holdout_G03,withheld_geometry,G04_R0001,train
holdout_G03,withheld_geometry,G04_R0002,train
holdout_G03,withheld_geometry,G04_R0003,train
holdout_G03,withheld_geometry,G04_R0004,train
holdout_G03,withheld_geometry,G04_R0005,train
holdout_G03,withheld_geometry,G04_R0006,train
holdout_G03,withheld_geometry,G04_R0007,train
holdout_G03,withheld_geometry,G04_R0008,train
holdout_G03,withheld_geometry,G04_R0009,train
holdout_G03,withheld_geometry,G04_R0010,train
holdout_G03,withheld_geometry,G04_R0011,train
holdout_G03,withheld_geometry,G04_R0012,train
holdout_G03,withheld_geometry,G04_R0013,train
holdout_G03,withheld_geometry,G04_R0014,train
holdout_G03,withheld_geometry,G04_R0015,train
holdout_G03,withheld_geometry,G04_R0016,train
holdout_G03,withheld_geometry,G04_R0017,train
holdout_G03,withheld_geometry,G04_R0018,train
holdout_G03,withheld_geometry,G04_R0019,train
holdout_G03,withheld_geometry,G04_R0020,train
holdout_G03,withheld_geometry,G04_R0021,train
holdout_G03,withheld_geometry,G04_R0022,train
holdout_G03,withheld_geometry,G04_R0023,train
holdout_G03,withheld_geometry,G04_R0024,train
holdout_G03,withheld_geometry,G04_R0025,train
holdout_G03,withheld_geometry,G04_R0026,train
holdout_G03,withheld_geometry,G04_R0027,train
holdout_G03,withheld_geometry,G04_R0028,train
holdout_G03,withheld_geometry,G04_R0029,train
holdout_G03,withheld_geometry,G04_R0030,train
holdout_G03,withheld_geometry,G04_R0031,train
holdout_G03,withheld_geometry,G04_R0032,train
holdout_G03,withheld_geometry,G04_R0033,train
holdout_G03,withheld_geometry,G04_R0034,train
holdout_G03,withheld_geometry,G04_R0035,train
holdout_G03,withheld_geometry,G04_R0036,train
holdout_G03,withheld_geometry,G04_R0037,train
holdout_G03,withheld_geometry,G04_R0038,train
holdout_G03,withheld_geometry,G04_R0039,train
holdout_G03,withheld_geometry,G04_R0040,train
holdout_G03,withheld_geometry,G04_R0041,train
holdout_G03,withheld_geometry,G04_R0042,train
holdout_G03,withheld_geometry,G04_R0043,train
holdout_G03,withheld_geometry,G04_R0044,train
holdout_G03,withheld_geometry,G04_R0045,train
holdout_G03,withheld_geometry,G04_R0046,train
holdout_G03,withheld_geometry,G04_R0047,train
holdout_G03,withheld_geometry,G04_R0048,train
holdout_G03,withheld_geometry,G04_R0049,train
holdout_G03,withheld_geometry,G04_R0050,train
holdout_G03,withheld_geometry,G04_R0051,train
holdout_G03,withheld_geometry,G04_R0052,train
holdout_G03,withheld_geometry,G04_R0053,train
holdout_G03,withheld_geometry,G04_R0054,train
holdout_G03,withheld_geometry,G04_R0055,train
holdout_G03,withheld_geometry,G04_R0056,train
holdout_G03,withheld_geometry,G04_R0057,train
holdout_G03,withheld_geometry,G04_R0058,train
holdout_G03,withheld_geometry,G04_R0059,train
holdout_G03,withheld_geometry,G04_R0060,train
holdout_G03,withheld_geometry,G04_R0061,train
holdout_G03,withheld_geometry,G04_R0062,train
holdout_G03,withheld_geometry,G04_R0063,train
holdout_G03,withheld_geometry,G04_R0064,train
holdout_G03,withheld_geometry,G04_R0065,train
holdout_G03,withheld_geometry,G04_R0066,train
holdout_G03,withheld_geometry,G04_R0067,train
holdout_G03,withheld_geometry,G04_R0068,train
holdout_G03,withheld_geometry,G04_R0069,train
holdout_G03,withheld_geometry,G04_R0070,train
holdout_G03,withheld_geometry,G04_R0071,train
holdout_G03,withheld_geometry,G04_R0072,train
holdout_G03,withheld_geometry,G04_R0073,train
holdout_G03,withheld_geometry,G04_R0074,train
holdout_G03,withheld_geometry,G04_R0075,train
holdout_G03,withheld_geometry,G04_R0076,train
holdout_G03,withheld_geometry,G04_R0077,train
holdout_G03,withheld_geometry,G04_R0078,train
holdout_G03,withheld_geometry,G04_R0079,train
holdout_G03,withheld_geometry,G04_R0080,train
holdout_G03,withheld_geometry,G04_R0081,train
holdout_G03,withheld_geometry,G04_R0082,train
holdout_G03,withheld_geometry,G04_R0083,train
holdout_G03,withheld_geometry,G04_R0084,train
holdout_G03,withheld_geometry,G04_R0085,train
holdout_G03,withheld_geometry,G04_R0086,train
holdout_G03,withheld_geometry,G04_R0087,train
holdout_G03,withheld_geometry,G04_R0088,train
holdout_G03,withheld_geometry,G04_R0089,train
holdout_G03,withheld_geometry,G04_R0090,train
holdout_G03,withheld_geometry,G04_R0091,train
holdout_G03,withheld_geometry,G04_R0092,train
holdout_G03,withheld_geometry,G04_R0093,train
holdout_G03,withheld_geometry,G04_R0094,train
holdout_G03,withheld_geometry,G04_R0095,train
holdout_G03,withheld_geometry,G04_R0096,train
holdout_G03,withheld_geometry,G04_R0097,train
holdout_G03,withheld_geometry,G04_R0098,train
holdout_G03,withheld_geometry,G04_R0099,train
holdout_G03,withheld_geometry,G04_R0100,train
holdout_G03,withheld_geometry,G04_R0101,train
holdout_G03,withheld_geometry,G04_R0102,train
holdout_G03,withheld_geometry,G04_R0103,train
holdout_G03,withheld_geometry,G04_R0104,train
holdout_G03,withheld_geometry,G04_R0105,train
holdout_G03,withheld_geometry,G04_R0106,train
holdout_G03,withheld_geometry,G04_R0107,train
holdout_G03,withheld_geometry,G04_R0108,train
holdout_G03,withheld_geometry,G04_R0109,train
holdout_G03,withheld_geometry,G04_R0110,train
holdout_G03,withheld_geometry,G04_R0111,train
holdout_G03,withheld_geometry,G04_R0112,train
holdout_G03,withheld_geometry,G04_R0113,train
holdout_G03,withheld_geometry,G04_R0114,train
holdout_G03,withheld_geometry,G04_R0115,train
holdout_G03,withheld_geometry,G04_R0116,train
holdout_G03,withheld_geometry,G04_R0117,train
holdout_G03,withheld_geometry,G04_R0118,train
holdout_G03,withheld_geometry,G04_R0119,train
holdout_G03,withheld_geometry,G04_R0120,train
holdout_G03,withheld_geometry,G04_R0121,train
holdout_G03,withheld_geometry,G04_R0122,train
holdout_G03,withheld_geometry,G04_R0123,train
holdout_G03,withheld_geometry,G04_R0124,train
holdout_G03,withheld_geometry,G04_R0125,train
holdout_G03,withheld_geometry,G04_R0126,train
holdout_G03,withheld_geometry,G04_R0127,train
holdout_G03,withheld_geometry,G04_R0128,train
holdout_G03,withheld_geometry,G04_R0129,train
holdout_G03,withheld_geometry,G04_R0130,train
holdout_G03,withheld_geometry,G04_R0131,train
holdout_G03,withheld_geometry,G04_R0132,train
holdout_G03,withheld_geometry,G04_R0133,train
holdout_G03,withheld_geometry,G04_R0134,train
holdout_G03,withheld_geometry,G04_R0135,train
holdout_G03,withheld_geometry,G04_R0136,train
holdout_G03,withheld_geometry,G04_R0137,train
holdout_G03,withheld_geometry,G04_R0138,train
holdout_G03,withheld_geometry,G04_R0139,train
holdout_G03,withheld_geometry,G04_R0140,train
holdout_G03,withheld_geometry,G04_R0141,train
holdout_G03,withheld_geometry,G04_R0142,train
holdout_G03,withheld_geometry,G04_R0143,train
holdout_G03,withheld_geometry,G04_R0144,train
holdout_G03,withheld_geometry,G04_R0145,train
holdout_G03,withheld_geometry,G04_R0146,train
holdout_G03,withheld_geometry,G04_R0147,train
holdout_G03,withheld_geometry,G04_R0148,train
holdout_G03,withheld_geometry,G04_R0149,train
holdout_G03,withheld_geometry,G04_R0150,train
holdout_G03,withheld_geometry,G04_R0151,train
holdout_G03,withheld_geometry,G04_R0152,train
holdout_G03,withheld_geometry,G04_R0153,train
holdout_G03,withheld_geometry,G04_R0154,train
holdout_G03,withheld_geometry,G04_R0155,train
holdout_G03,withheld_geometry,G04_R0156,train
holdout_G03,withheld_geometry,G04_R0157,train
holdout_G03,withheld_geometry,G04_R0158,train
holdout_G03,withheld_geometry,G04_R0159,train
holdout_G03,withheld_geometry,G04_R0160,train
holdout_G03,withheld_geometry,G04_R0161,train
holdout_G03,withheld_geometry,G04_R0162,train
holdout_G03,withheld_geometry,G04_R0163,train
holdout_G03,withheld_geometry,G04_R0164,train
holdout_G03,withheld_geometry,G04_R0165,train
holdout_G03,withheld_geometry,G04_R0166,train
holdout_G03,withheld_geometry,G04_R0167,train
holdout_G03,withheld_geometry,G04_R0168,train
holdout_G03,withheld_geometry,G04_R0169,train
holdout_G03,withheld_geometry,G04_R0170,train
holdout_G03,withheld_geometry,G04_R0171,train
holdout_G03,withheld_geometry,G04_R0172,train
holdout_G03,withheld_geometry,G04_R0173,train
holdout_G03,withheld_geometry,G04_R0174,train
holdout_G03,withheld_geometry,G04_R0175,train
holdout_G03,withheld_geometry,G04_R0176,train
holdout_G03,withheld_geometry,G04_R0177,train
holdout_G03,withheld_geometry,G04_R0178,train
holdout_G03,withheld_geometry,G04_R0179,train
holdout_G03,withheld_geometry,G04_R0180,train
holdout_G03,withheld_geometry,G04_R0181,train
holdout_G03,withheld_geometry,G04_R0182,train
holdout_G03,withheld_geometry,G04_R0183,train
holdout_G03,withheld_geometry,G04_R0184,train
holdout_G03,withheld_geometry,G04_R0185,train
holdout_G03,withheld_geometry,G04_R0186,train
holdout_G03,withheld_geometry,G04_R0187,train
holdout_G03,withheld_geometry,G04_R0188,train
holdout_G03,withheld_geometry,G04_R0189,train
holdout_G03,withheld_geometry,G04_R0190,train
holdout_G03,withheld_geometry,G04_R0191,train
holdout_G03,withheld_geometry,G04_R0192,train
holdout_G03,withheld_geometry,G04_R0193,train
holdout_G03,withheld_geometry,G04_R0194,train
holdout_G03,withheld_geometry,G04_R0195,train
holdout_G03,withheld_geometry,G04_R0196,train
holdout_G03,withheld_geometry,G04_R0197,train
holdout_G03,withheld_geometry,G04_R0198,train
holdout_G03,withheld_geometry,G04_R0199,train
holdout_G03,withheld_geometry,G04_R0200,train
holdout_G03,withheld_geometry,G04_R0201,train
holdout_G03,withheld_geometry,G04_R0202,train
holdout_G03,withheld_geometry,G04_R0203,train
holdout_G03,withheld_geometry,G04_R0204,train
holdout_G03,withheld_geometry,G04_R0205,train
holdout_G03,withheld_geometry,G04_R0206,train
holdout_G03,withheld_geometry,G04_R0207,train
holdout_G03,withheld_geometry,G04_R0208,train
holdout_G03,withheld_geometry,G04_R0209,train
holdout_G03,withheld_geometry,G04_R0210,train
holdout_G03,withheld_geometry,G04_R0211,train
holdout_G03,withheld_geometry,G04_R0212,train
holdout_G03,withheld_geometry,G04_R0213,train
holdout_G03,withheld_geometry,G04_R0214,train
holdout_G03,withheld_geometry,G04_R0215,train
holdout_G03,withheld_geometry,G04_R0216,train
holdout_G03,withheld_geometry,G04_R0217,train
holdout_G03,withheld_geometry,G04_R0218,train
holdout_G03,withheld_geometry,G04_R0219,train
holdout_G03,withheld_geometry,G04_R0220,train
holdout_G03,withheld_geometry,G04_R0221,train
holdout_G03,withheld_geometry,G04_R0222,train
holdout_G03,withheld_geometry,G04_R0223,train
holdout_G03,withheld_geometry,G04_R0224,train
holdout_G03,withheld_geometry,G04_R0225,train
holdout_G03,withheld_geometry,G04_R0226,train
holdout_G03,withheld_geometry,G04_R0227,train
holdout_G03,withheld_geometry,G04_R0228,train
holdout_G03,withheld_geometry,G04_R0229,train
holdout_G03,withheld_geometry,G04_R0230,train
holdout_G03,withheld_geometry,G04_R0231,train
holdout_G03,withheld_geometry,G04_R0232,train
holdout_G03,withheld_geometry,G04_R0233,train
holdout_G03,withheld_geometry,G04_R0234,train
holdout_G03,withheld_geometry,G04_R0235,train
holdout_G03,withheld_geometry,G04_R0236,train
holdout_G03,withheld_geometry,G04_R0237,train
holdout_G03,withheld_geometry,G04_R0238,train
holdout_G03,withheld_geometry,G04_R0239,train
holdout_G03,withheld_geometry,G04_R0240,train
holdout_G03,withheld_geometry,G04_R0241,train
holdout_G03,withheld_geometry,G04_R0242,train
holdout_G03,withheld_geometry,G04_R0243,train
holdout_G03,withheld_geometry,G04_R0244,train
holdout_G03,withheld_geometry,G04_R0245,train
holdout_G03,withheld_geometry,G04_R0246,train
holdout_G03,withheld_geometry,G04_R0247,train
holdout_G03,withheld_geometry,G04_R0248,train
holdout_G03,withheld_geometry,G04_R0249,train
holdout_G03,withheld_geometry,G04_R0250,train
holdout_G03,withheld_geometry,G04_R0251,train
holdout_G03,withheld_geometry,G04_R0252,train
holdout_G03,withheld_geometry,G04_R0253,train
holdout_G03,withheld_geometry,G04_R0254,train
holdout_G03,withheld_geometry,G04_R0255,train
holdout_G03,withheld_geometry,G04_R0256,train
holdout_G03,withheld_geometry,G04_R0257,train
holdout_G03,withheld_geometry,G04_R0258,train
holdout_G03,withheld_geometry,G04_R0259,train
holdout_G03,withheld_geometry,G04_R0260,train
holdout_G03,withheld_geometry,G04_R0261,train
holdout_G03,withheld_geometry,G04_R0262,train
holdout_G03,withheld_geometry,G04_R0263,train
holdout_G03,withheld_geometry,G04_R0264,train
holdout_G03,withheld_geometry,G04_R0265,train
holdout_G03,withheld_geometry,G04_R0266,train
holdout_G03,withheld_geometry,G04_R0267,train
holdout_G03,withheld_geometry,G04_R0268,train
holdout_G03,withheld_geometry,G04_R0269,train
holdout_G03,withheld_geometry,G04_R0270,train
holdout_G03,withheld_geometry,G04_R0271,train
holdout_G03,withheld_geometry,G04_R0272,train
holdout_G03,withheld_geometry,G04_R0273,train
holdout_G03,withheld_geometry,G04_R0274,train
holdout_G03,withheld_geometry,G04_R0275,train
holdout_G03,withheld_geometry,G04_R0276,train
holdout_G03,withheld_geometry,G04_R0277,train
holdout_G03,withheld_geometry,G04_R0278,train
holdout_G03,withheld_geometry,G04_R0279,train
holdout_G03,withheld_geometry,G04_R0280,train
holdout_G03,withheld_geometry,G04_R0281,train
holdout_G03,withheld_geometry,G04_R0282,train
holdout_G03,withheld_geometry,G04_R0283,train
holdout_G03,withheld_geometry,G04_R0284,train
holdout_G03,withheld_geometry,G04_R0285,train
holdout_G03,withheld_geometry,G04_R0286,train
holdout_G03,withheld_geometry,G04_R0287,train
holdout_G03,withheld_geometry,G04_R0288,train
holdout_G03,withheld_geometry,G04_R0289,train
holdout_G03,withheld_geometry,G04_R0290,train
holdout_G03,withheld_geometry,G04_R0291,train
holdout_G03,withheld_geometry,G04_R0292,train
holdout_G03,withheld_geometry,G04_R0293,train
holdout_G03,withheld_geometry,G04_R0294,train
holdout_G03,withheld_geometry,G04_R0295,train
holdout_G03,withheld_geometry,G04_R0296,train
holdout_G03,withheld_geometry,G04_R0297,train
holdout_G03,withheld_geometry,G04_R0298,train
holdout_G03,withheld_geometry,G04_R0299,train
holdout_G03,withheld_geometry,G04_R0300,train
holdout_G03,withheld_geometry,G04_R0301,train
holdout_G03,withheld_geometry,G04_R0302,train
